User,arroba,hora de publicación,publicación
CHRISTINA ROSENTHAL,@CRISTINAITOR48,08:51,"""Mi voto no es para ti botarga. #ClaudiaPresidentaDeMéxico2024"""
Elis 🇲🇽 PROAMLO,@ElisGaher,08:29,"""El mejor presidente de México. #ClaudiaPresidentaDeMéxico2024"""
ѕaraн нerdez,@SarahHerdez,08:07,"""Ya voté. #ClaudiaPresidentaDeMéxico2024"""
Condesa Pro Vecinos,@CondesaVecinos,08:01,"""Se hizo se logró. #VotoMasivo 🥰 @XochitlGalvez"""
amira Blas,@BlasZam,08:45,"""En la casilla 11JDE-CDMX, en Penitenciaria, te dan boletas repetidas. OJO! #EleccionesMx2024 #XochitlVaAGanar"""
Alejandro Balbino,@AlejandroB93407,08:22,"""@XochitlGalvez #EleccionesMx2024 #VotoÚtil2024"""
Olga Olvera,@olgaolvera,08:59,"""Hoy es el día de acordarnos de todo en estos 6 años. #EleccionesMx2024 #Vota"""
Esmeralda 🍉,@ESMEBOMBON,08:16,"""Ustedes disculpen, pero #AmorConAmorSePaga 🥰👍🗳️🫶 #EleccionesMéxico2024"""
Julio Sandoval,@soyjulio13,08:22,"""Aún no abren la casilla 4448 pero ya formados. #VotaMéxico2024 #YoVotaréPorXóchitl"""
𝔸𝕝𝕖 𝕃𝕖ó𝕟 ,@Ale___Leon,08:04,"""Me llena de alegría la participación en #CdVictoria. #InundemosLasUrnas"""
UNE México,@unemexico_,08:14,"""En @BJAlcaldia la gente puntual a fiesta democrática. #InundemosLasUrnas"""
Mauricio Flores A,@mfloresarellano,08:28,"""#InundemosLasUrnas En Telixtlahuaca, Morena controla casillas. @INEMexico"""
FERMOR,@FERMOR_23,08:03,"""Si te da flojera hacer fila, imagina hacer fila todos los días. #InundemosLasUrnas"""
𝕏ßragı 🐐,@Bragi_Gunlod,08:58,"""@Claudiashein no tiene corazón. #YoVotarePorXóchitl #InundemosLasUrnas"""
Luis Carpintero,@Luiscarpintero,08:01,"""Una vez más Los Simpson lo hacen. #InundemosLasUrnas"""
El Enigma,@El_Enigma,08:08,"""Porque tan elegante? Hoy elegimos a #XochitlGálvezPresidente24"""
Cuco🐔Coroco,@SogneQue,08:32,"""Hoy mi voto va para la transformación. #EleccionesMexico2024"""
Dieguito,@_DiegoCordova,08:59,"""Desde Tabasco queremos que continúe con Claudia. #ClaudiaPresidentaDeMéxico"""
Gustavo Díaz,@Gustavo_DiazU,08:59,"""Treinta metros para doblar la esquina en la fila. #ClaudiaPresidentaDeMéxico2024"""
Jose Zetina,@JoseZetina8127,08:59,"""Si odias a #ClaudiaPresidentaDeMéxico2024 ponle una ❌ en la boleta."""
Sergio Alonso,@SergioAlonsoLS,08:59,"""Vamos por el segundo piso. #ClaudiaPresidentaDeMéxico2024"""
GOH,@OHGama85,08:57,"""#EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico"""
El Gato xXx,@El_Gato_xxx,08:55,"""Ya fan de su futura presidenta. #ClaudiaPresidentaDeMéxico2024"""
DLTJ,@Mexicoinmotion,08:59,"""Ya cumplí. Todo mi apoyo a @Xochitl2024 #XochitlYaGanó"""
Nani💋,@nanyy0104,08:58,"""Culo el que vote por Xóchitl. #EleccionesMx2024"""
Claudia Presidenta,@ClaudiaS_24,08:53,"""Nuestra próxima presidenta ya emitió su voto. #ClaudiaArrasará"""
Gabriela Wheel,@Gabbicha_rueda,08:59,"""“Pal desayuno”. #InundemosLasUrnas #MiVotoEsParaXóchitl"""
Chivas0420,@Chivas0420,08:59,"""#InundemosLasUrnas Votemos Plan C Todo Morena."""
JULIETA MARTÍN.,@greta1940_,08:56,"""#InundemosLasUrnas #ClaudiaArrasará"""
Jerry,@jerry_silver,08:54,"""Ya voté. #Inundemoslasurnas"""
Antonio Wolf Bot,@gog_antonio,08:54,"""En respuesta a @arramrt Saludos amigo. #InundemosLasUrnas"""
Aliofa,@AlineOfarrill,08:54,"""@ClaraBrugadaM hará historia perdiendo la CDMX. #InundemosLasUrnas"""
Emanuel Rivadeneira,@EmanuelRdeneira,08:52,"""#InundemosLasUrnas Hoy es un día histórico. Claudia Presidenta 2024."""
Tabatha Cale ส็็็็็็,@Tabatha33,08:47,"""3 denuncias levantadas en Cuernavaca. #InundemosLasUrnas"""
︎karlita lvs tea 🇲🇽; ❣️,@ashemilio,08:46,"""Ckaudia Sheimbaum presidenta, van a ver. #InundemosLasUrnas"""
Aldo Zavala 🌍,@Aldo_Z,08:36,"""Hace 6 años el miedo era Venezuela, ahora es Guerrero. #EleccionesMéxico2024"""
Carlos Andrés,@GarciaAndret,08:35,"""Es el momento de actuar. #InundemosLasUrnas"""
Mariana Mar,@AnaguerraMar,08:35,"""Sal a votar, ejerce tu derecho. #InundemosLasUrnas"""
CARACUS 🇲🇽,@caracusmx,08:34,"""Quítate el desinterés y vota. #InundemosLasUrnas"""
Mad Marx,@MarximoExponenT,08:32,"""Vamos Xóchitl. #InundemosLasUrnas"""
edgar ochoa ramirez,@edgar_8aa,08:15,"""Soy Edgar. #YoVotarePorXóchitl"""
Mauricio Flores A,@mfloresarellano,08:15,"""#InundemosLasUrnas Morena controla casillas."""
AleX Alcántara,@Kidkbk,08:12,"""Respondiendo a @alejandroaalex. Típico post cuatroteísta. #VotaSinMiedo"""
feba É. Flowers ,@feba_eflores,08:11,"""Que la unión vuelva a México. #InundemosLasUrnas"""
CHRISTINA ROSENTHAL,@CRISTINAITOR48,08:08,"""#PlanC_YaEstáEnMarcha #InundemosLasUrnas"""
AleX Alcántara,@Kidkbk,08:05,"""Listo @XochitlGalvez ya voté por ti. #YoVoteporXochitl"""
Teresa Ortuño Gurza,@teresaortuno,08:04,"""La fila es del doble. #InundemosLasUrnas"""
Julieta Lopez,@juliemarabotto,08:04,"""Mucha gente votando en Zibatá. #EleccionesMexico2024"""
Mariana Mar,@AnaguerraMar,08:02,"""Hoy es el día para hacer la diferencia. #InundemosLasUrnas"""
Sergio Segura Cano,@sergio_segucano,08:01,"""#InundemosLasUrnas #YoVotépprXochitl"""
Pau Pliego,@PauliPliego,08:01,"""¡La fila es enorme! 🩷🇲🇽🩷. #InundemosLasUrnas"""
⚜️Kat &🐱Saga,@KatLaMaat,08:17,"""Pues ya voté. #InundemosLasUrnas"""
Nacho PalafoX,@nachopalafox,08:10,"""Ya voté por Xóchitl. #InundemosLasUrnas"""
Pedro Arbizu,@PedroArb,08:47,"""Vota con responsabilidad. #InundemosLasUrnas"""
Carlos Andrés,@GarciaAndret,08:44,"""La democracia nos necesita a todos. #InundemosLasUrnas"""
Fernando Vázquez Rig,@fvazquezrig,08:55,"""Tu arma más poderosa. #InundemosLasUrnas"""
Olga Espinoza,@olgaev9,08:26,"""Hemos cumplido. Viva México. #InundemosLasUrnas"""
Ángel Zasky,@AngelZasky,08:03,"""Desde temprano emití mi voto. #InundemosLasUrnas"""
👊🏻🇲🇽 🇺🇦Ana Paula Duran,@anapaula_duran,08:47,"""Vota sin miedo. #InundemosLasUrnas"""
User,arroba,hora de publicación,publicación
ING Jose Quintero,@JoseQui58368,09:59,"""En respuesta a @XovenesXingones @PartidoMorenaMx y @Claudiashein Jajajajajq ya están listos para perder con su botarga? #VotoMasivoMorenaPTyPV #ClaudiaPresidentaDeMéxico2024"""
hernandez.ricardo48@hotmail.com,@Ricardo48H,09:59,"""claro que siii!!!!! #ClaudiaPresidentaDeMéxico2024"""
Sergio Angelo,@soysergioangelo,09:59,"""🇲🇽🔥Cuando logre ser un #patriota de verdad; no diré nada pero habrá señales. #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico2024"""
Heber Villa,@h_phy567,09:59,"""#ClaudiaPresidentaDeMéxico2024"""
bowuj,@bowuj,09:58,"""#ClaudiaPresidentaDeMéxico2024"""
Jahzeel Anaya,@jahzeel,09:57,"""#ClaudiaPresidentaDeMéxico2024 #xochilYaPerdio"""
Sam sam,@Samsam921479,09:56,"""Hoy es cuando veremos que los tweets de miles de bots no pueden votar. Claudia Presidente #ClaudiaPresidentaDeMéxico2024"""
el pobrecillo hablador,@elpobrecillo,09:54,"""Amor con amor se paga #ClaudiaArrasará #ClaudiaPresidentaDeMéxico2024"""
Kbroncito BDK,@CruzDacrca76,09:54,"""#ClaudiaPresidentaDeMéxico2024 #ClaudiaArrasará #EsUnHonorEstarConClaudiaHoy"""
Manuel Moncada,@el_abejita,09:54,"""Ya estuvo, 5 de 5 VOTO MASIVO PARA #ClaudiaPresidentaDeMexico2024"""
Gustavo Díaz,@Gustavo_DiazU,09:44,"""Treinta metros para doblar la esquina y otros cincuenta para llegar a la casilla. Habemos como trescientas personas en fila... por #ClaudiaPresidentaDeMéxico2024 🤗"""
Hector Cuenca 🦈👨🏻‍🚀🇲🇽,@619Hec,09:38,"""Carro completo para morena y claudia, la 4T sigue 6 años mas ,,nada mas fijense a quien afilian a morena por favor. 😒#ClaudiaPresidentaDeMéxico2024"""
El Gato xXx,@El_Gato_xxx,09:38,"""Ilusa 🤣🤣🤣 #XochitlCogupta #ElPRIANPRDNoMeRepresenta #ElPRIANPRDNoVa #NiUnVotoAlPRIANPRD #ClaudiaPresidentaDeMéxico2024 #ClaudiaPresidentaDeMéxico"""
Tigrote👊,@Tigrote6,09:38,"""Hoy gana México. #ClaudiaPresidentaDeMéxico2024"""
Vycer,@Sublimetallic,09:38,"""Yo vote por #ClaudiaPresidentaDeMéxico2024 Tenemos que hacer público nuestro voto, el voto es libre, pero no debería ser secreto,que el PRIAN no nos quiera chamaquear y que tampoco quieran hacer trampa."""
Eduardo Leyva,@eduardoleyvag_,09:36,"""Vayamos a votar, con conciencia, ELLOS YA NO VAN A CAMBIAR NI UNIDOS. #ClaudiaPresidentaDeMéxico2024 #vota2024 #salyvota #EleccionesMexico2024"""
🎸🆆🅾🅽2⃣🆂🅺🅴🅻🎧💀,@won2skel,09:34,"""🗳️🇲🇽Hoy 2 de junio, Listo mi voto desde Cancún en estas #EleccionesMexico2024 para la próxima presidenta de México #ClaudiaPresidentaDeMéxico2024 Claudia Sheinbaum Pardo y TODO MORENA. VIVA MORENA señores! #votaciones2024"""
Chuy Mx,@chuymlopez,09:31,"""Último machetazo al PRIAN! Vamos #ClaudiaPresidentaDeMéxico2024"""
Samantha,@Samanth23347499,09:31,"""Lo más bonito, nuestra primera presidenta 🥹 #ClaudiaPresidentaDeMéxico #ClaudiaPresidentaDeMéxico2024"""
Prashant El Pandillero Acarreado,@TaipingPrashant,09:30,"""Seis de seis, TODO @PartidoMorenaMx !!! #EsUnHonorEstarConObrador #EsUnHonorEstarConClaudiaHoy #ClaudiaPresidentaDeMexico2024 #ClaudiaArrasa"""
Abner Mtz. ☭,@abner_avner,09:29,"""5 de 5, aplicando el Plan C. #ClaudiaPresidentaDeMéxico2024 #ClaudiaArrasará"""
Marlène P. López 🇲🇽⚜️,@Marlene_P_Lopez,09:29,"""En respuesta a @Claudiashein Si realmente crees que Mexicanos pueden lograr que esto funcione, votar por #ClaudiaPresidentaDeMéxico2024. Deja de vivir en una burbuja. México tiene mucho más potencial. #XochitlEsUnPeligroParaMéxico"""
🇲🇽 ÁNGEL PERHZ 🇲🇽,@AngelyPerhz,09:28,"""Listo mi voto para cladia y clara hagamos historia . #ClaudiaPresidentaDeMéxico2024"""
Jessica Rios,@JessRRios,09:24,"""#ClaudiaPresidentaDeMéxico2024 #PlanC_VotoMasivoPorMorena2024 #AmorConAmorSePaga"""
DJ PipeBoass¯\_(ツ)_/¯,@djpipeboom,09:23,"""#ClaudiaPresidentaDeMéxico2024"""
Temo LpZ 🇲🇽,@Temo_0,09:22,"""Que siga la transformación, arriba la 4T y arriba la presidenta Dra. @Claudiashein #ClaudiaPresidentaDeMéxico2024"""
miss sentidas condolencias,@FatiMaldad,09:22,"""Gracias presidente @lopezobrador_ #ClaudiaPresidentaDeMéxico2024 #ClaraJefaDeGobierno #EleccionesMx2024"""
Chairo Blancartovich,@Blancarte2022,09:18,"""Viva la 4T .. y Viva México #VotoMasivoPorMorenaPTPV2024 #ClaudiaPresidentaDeMéxico2024 #ClaraBrugadaJefaDeGobierno #SomosMillonesConAMLO"""
ING Jose Quintero,@JoseQui58368,09:18,"""En respuesta a @morena_nos_MATA @PartidoMorenaMx y @Claudiashein Jajajajajajajaja pobre pendejo #VotoMasivoMorenaPTyPV #ClaudiaPresidentaDeMéxico2024"""
Sergio Núñez 🇲🇽 🇵🇸 #RedAMLOVE #4T🍀,@sergio_nunezm,09:17,"""#ClaudiaPresidentaDeMéxico2024 🇲🇽"""
Anne,@Anne_Johann20,09:17,"""#PlanC_YaEstáEnMarcha #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico2024"""
Alfredo Garay,@alfredo_ga2453,09:14,"""somos millones que queremos un mejor país #ClaudiaPresidentaDeMéxico2024 #VotoMasivoPorMorenaPTPV2024"""
PatCouret,@PatCouret,09:13,"""En respuesta a @PatCouret #ClaudiaPresidentaDeMéxico2024 #PlanC #VotoMasivoMorenaPlanC"""
Rog R,@RogelioRendn1,09:12,"""Mi voto secreto.... Por... #ClaudiaPresidentaDeMéxico2024"""
Carlos,@Carlos49521366,09:09,"""no votar por esta obesa de mierda, acuerdense que le quiere das más privilegios a las empresas que a la gente trabajadora #ClaudiaPresidentaDeMéxico2024"""
ORLANDO GARCIA,@RPORLANDO,09:09,"""Listo mi voto para nuestra Próxima Presidenta de México 🇲🇽 @Claudiashein #ClaudiaArrasará #ClaudiaPresidentaDeMéxico2024"""
Yoanna 💋,@yoannagq,09:09,"""@INEMexico no se supone que estamos en “veda electoral”? los fachos andan desesperados metiendo a la religión porque es lo único que les queda, lo bueno es que en este hogar somos ateos, que CHSPTM el PRIAND ✊🏼 @Claudiashein #ClaudiaPresidentaDeMéxico2024"""
Froylan Lara✒️,@biofroy,09:09,"""Día histórico para México ❤️ #ClaudiaPresidentaDeMéxico #ClaudiaArrasará #ClaudiaPresidentaDeMéxico2024 #ClaudiaYaEresPresidenta"""
arturo sanchez ramos,@arthursanchez1,09:01,"""Vamos por el plan C! vamos por la verdadera democracia! #ClaudiaPresidentaDeMéxico2024"""
DVD 📀 #redAMLOVE 💖,@0k_dvd,09:47,"""Haciendo patria!!! #ClaudiaPresidentaDeMéxico #ClaudiaPresidentaDeMéxico2024"""
jerry aguilar,@gerasagitario,09:58,"""Esta Hecho Voto por correo #ClaudiaPresidentaDeMéxico2024"""
AlArAnMa,@AlArAnMa,09:16,"""En respuesta a @LOVREGA Al segundo piso de la 4T Hacia allá vamos #ClaudiaPresidentaDeMéxico2024"""
Lidia Quevedo,@MliliQ,09:56,"""Siiiiiii vamos a tener presidenta #judía nada me pone más feliz, vamos por @Claudiashein #ClaudiaPresidentaDeMéxico2024"""
nickvergara,@vergaranicolaz,09:25,"""En respuesta a @ChumelTorres Hoy el el día #ClaudiaPresidentaDeMéxico2024"""
Ana Martínez,@anylaump,09:46,"""Mi voto es para @Claudiashein @ClaraBrugadaM #ClaudiaPresidentaDeMéxico2024"""
Esteban Rivera,@0Ultranietzsche,09:30,"""Hoy 2 de junio de 2024 he ejercido mi voto por la primera mujer presidente de México, Claudia Sheinbaum. Me tardé 2 horas en pasar a votar porque hay filas interminables, les recomiendo ir con paciencia. #EsClaudiaPresidentaDeMéxico #ClaudiaPresidentaDeMéxico2024 😎"""
Izrael Bretón ☭,@izraelbreton,09:59,"""De aquí al Zócalo a festejar #Claudia #ClaudiaArrasará #ClaudiaPresidentaDeMéxico #EleccionesMéxico2024"""
Tmore🦅™️®️,@Tmore_68,09:59,"""En respuesta a @JuanRiosCantu No te preocupes, nadie te juzga putito @JuanRiosCantu , eso ya fue votado en contra. #EleccionesMéxico2024 #XochitlGálvezPresidenta24"""
El Rafa Politique,@rafa_serrano,09:59,"""Mucha gente votando…Eso me anima y me da esperanzas. Espero que la gente decida bien, que decida con inteligencia. Yo  #YaVotéporXóchitl #EleccionesMéxico2024 #YaSeVanLosCorruptos #AMLOYClaudiaSonLaMuerte #NarcoPresidenteAML061"""
Luc🍀🌌,@Luc_Mart93,09:58,"""#ClaudiaArrasará #ClaudiaPresidentaDeMéxico #EleccionesMéxico2024"""
Felipe 🟡🐍,@wacharomaja,09:57,"""Yo voté #XochitlGálvezPresidenta24 #EleccionesMéxico2024 y todo por el PAN #MorenaYaSevan"""
Daniel Echeverría A.,@DaEcheverriaMX,09:57,"""En estas #EleccionesMéxico2024 voté por @AccionNacional premiando su trabajo legislativo. En Presidencia, creo necesario impulsar el registro del @PRDMexico , un partido necesario como el ala socialdemócrata de la alianza. Gracias al PRD, hoy estamos por aquí."""
Adriana Ortega,@AdrianaMaOrAl,09:56,"""En respuesta a @MissSunshine4 y @lopezobrador_ Yo igual, mis 5 votos fueron para MORENA.👊 #EleccionesMéxico2024"""
Alex Santiago Angeles,@santiagoalex_,09:55,"""Recuerda que votar es un derecho y una obligación. #XóchitlGálvezPresidenta #EleccionesMéxico2024"""
César Hdez,@CesarHdezMx,09:54,"""Vale la pena 1 hora en la fila a chingarnos otros 6 años de terror. #YoYaVoté #InundemosLasUrnas #EleccionesMéxico2024 #XóchitlGálvezPresidenta"""
Doña FiFí 👵🏼,@fifislyck,09:54,"""Se logró prrrosssssss Por cierto, nunca había votado por el @PRDMexico 😝 Equis vamos a ganar #EleccionesMéxico2024 #VotoPorMéxico"""
Daniel AF,@DanyBoy2505,09:53,"""#EleccionesMéxico2024 #MexicoConXóchitlGálvez #México2024 #YoVotarePorXóchitl #EleccionesMéxico2024"""
Isabel Guerra,@IsabelGuerraMx,09:53,"""Listo!!! Casillas repletas de gente haciendo fila. Venga México!!!!! #EleccionesMexico2024 #XochitlGálvezPresidenta"""
Silvia Estrada,@nena_mostr,09:53,"""Más de 45 minutos en la fila y lo que falta… pero nada nos hará dejar de votar!! #EleccionesMéxico2024 #XóchitlGálvezPresidenta #YoVotarePorXóchitl"""
Luka,@MardmeV,09:52,"""Es un honor mandar ALV a Obrador!!! #XochitlGálvezPresidenta24 #YoVotarePorXóchitl #FueraLosCriminalesDeMORENA #EleccionesMéxico2024"""
ELISA #ClaudiaPresidenta,@ericsoncr,09:52,"""En respuesta a @Claudiashein Que viva la futura presidenta. Dra. Claudia Sheinbaum Pardo Yo le di #VotaTodoMorena #EleccionesMéxico2024 #ClaudiaArrasará"""
Fernando Torres,@Soy_El_Destino,09:52,"""La neta @Xochitl2024 nos dejó buenos memes, pero cero capaz como candidata, menos para gobernar, por eso Vota TODO Morena #EleccionesMéxico2024"""
Luc🍀🌌,@Luc_Mart93,09:51,"""Orgulloso de haber votado. La elección de la primera mujer Presidente de Mx marca un hito en nuestra historia, estoy emocionado de ser parte de este momento la neta. Tengo esperanza y optimismo, deseo prosperidad y éxito para Mx. #ClaudiaPresidentaDeMéxico #EleccionesMéxico2024"""
AzoresMx,@azoresmx,09:51,"""Que triste ver a la juventud que hace seis años tenía una mirada de júbilo y alegría desbordante… y hoy día… 🥹. La 4T mata todo, hasta las ilusiones… @juanburgos @MaxKaiser75 #EleccionesMéxico2024"""
Adela Muñiz,@AdeMuniz,09:50,"""¿Y tú ya votaste? #Yoya #EleccionesMéxico2024 #4taTransformación"""
Jose Iran Rodriguez,@Joe_Veracruz,09:49,"""Toda mi vida de votante que no es mucha, veía a sres. Del #Pri y #pan, peleándose y tirándose en la fila del voto, hoy me muero de risa, al verlos platicar juntos, increíbleeeee #Veracruz #EleccionesMexico2024"""
Maity R Gallareta,@maity_rg,09:49,"""No diré que voté por #XóchitlGálvezPresidenta pero habrá señales. #EleccionesMéxico2024 #VivaMéxico"""
✨RUBÉN 🍀,@RUBENRBN2021,09:49,"""VAMOS TODOS CON XÓCHITL #EleccionesMéxico2024 #InundemosLasUrnas #XochitlGálvezPresidenta24"""
EuSou  🇲🇽,@aranzzamx,09:48,"""#EleccionesMéxico2024 #QueSigaLaTransformacion"""
RobertoTJ,@DonRoberTJ,09:47,"""#YaVoté #EleccionesMéxico2024 #XochitlGálvezPresidenta24"""
Diego Guillén,@DiegoGGuillen,09:45,"""Amigos de la 4T, si quieren que la transformación siga, no olviden que la única forma es votar de la siguiente manera, así garantizan la muerte del PRIAN. #EleccionesMéxico2024"""
José Luis Olguín Sánchez,@JL23692,09:44,"""Presidente @lopezobrador_ gracias por dar tanto amor a su pueblo, gracias por devolvernos la dignidad!! Gracias por tanto!!! #SigamosHaciendoHistoria #EleccionesMéxico2024 #2DeJunio"""
Sergio Angelo,@soysergioangelo,09:42,"""🇲🇽🔥Cuando al fin logre ser un #patriota de verdad, no diré nada, pero habrá señales. #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico2024"""
RIOaxaca,@rioaxaca,09:42,"""#Oaxaca #EleccionesMexico2024 Jaime Larrazabal Bretón (@JLarrazabalB) candidato del PRD (@PRDOaxacaA) a presidente municipal de la ciudad de Oaxaca ya votó esta mañana."""
B€rNY Ch@iR0,@__B3RN4RD0__,09:40,"""En respuesta a @AlvarezMaynez Es preferible llegar a acuerdos con @AlvarezMaynez y MC, que con los ratas 🐁🐀🐹 del PRIAND... 😌 #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico"""
OPLV,@KaijuMundo,09:40,"""Derecho ejercido, se votó por la Dr. Claudia Sheinbaum Pardo y Morena, para seguir construyendo un futuro mejor 🥰❤️✨ #EleccionesMéxico2024 #ClaudiaArrasará #ClaudiaPresidentaDeMéxico @PartidoMorenaMx @Claudiashein"""
Guillermo Reyes,@CondesaEquidad,09:39,"""Para los foráneos pregunten e investiguen sobre cuántas boletas hay y no desistan. Resistan es un momento importante para nuestro país. No dejemos que vuelva el PRIAN. #condesa #EleccionesMéxico2024 #EleccionesMéxico"""
Pollito Milán,@i_milan,09:37,"""Yo ya ejercí mi derecho y obligación... Y ustedes? #XochitlGálvezPresidenta24 #EleccionesMéxico2024"""
Manuek G,@JuanGarciaGtez,09:36,"""No hay votos perdidos, vamos con @AlvarezMaynez 🟠 #EleccionesMéxico2024"""
cc,@ccblascor,09:36,"""POR MÉXICO 🇲🇽 @Xochitl2024 @STaboadaMx #EleccionesMéxico2024 #XochitlGálvezPresidenta #MexicoConXóchitlGálvez"""
tu Matrioshka @ Kartush,@tumatrioshka,09:36,"""El perrito dio la bienvenida 🤗 #XóchitlGálvezPresidenta #EleccionesMéxico2024"""
🍉,@SummerAmoureux,09:35,"""¡Qué emoción! 🥳🎉😬😁 #ClaudiaSheinbaumPresidentaDeMexico2024 #EleccionesMéxico2024 #ClaudiaArrasará"""
More Sanvel ✖️,@jsv_more,09:35,"""En respuesta a @marc_lopez11 Servidores de la narco secta.. #EleccionesMéxico2024 #YoVotarePorXóchitl"""
chaneque!,@princehump1,09:35,"""#XochitlGálvezPresidenta24 #EleccionesMéxico2024"""
Diego Guillén,@DiegoGGuillen,09:33,"""Bien trepados en el vochoXóchitl!!! #EleccionesMéxico2024"""
Althusser_dbl🚩,@UlrikeMeinhof96,09:33,"""Hoy votamos y dejamos de ser residuales, que sepan que nosotros no olvidamos. Que el PRIAN se vaya al basurero de la historia. Revisionismo o Barbarie, nunca olvidar!!!! #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico"""
