num_debate,canal,username,fecha,comentario,num_likes,comentario_editado,Claudia,Maynez,Ninguno,Xóchitl,topic
2,adn40,carlotaaguilera3715,28/04/2024,xochitl como siempre en lugar de proponer es atacar y denostar!!,72,xochitl como siempre en lugar de proponer es atacar y denostar!!,0,0,0,-1,-1
2,adn40,user-xv7sh5fw7f,28/04/2024,"Empleos dignos en jalisco, no mames manes 1800 a la semana?",21,"empleos dignos en jalisco,no mames maynes 1800 a la semana?",0,-1,-1,0,13
2,adn40,carlotaaguilera3715,28/04/2024,"Me encantaron los moderadores, xochitl como siempre un asco!!",63,"me encantaron los moderadores,xochitl como siempre un asco!!",0,0,0,-1,0
2,adn40,luzteresaconstantino1369,28/04/2024,Maynes ! Es un poeta! Que! No! Podrá gobernar!,17,maynez!es un poeta!que!no!podrá gobernar!,0,1,0,0,-1
2,adn40,maribelnunez5648,28/04/2024,y está loca,8,y está loca,-1,0,0,0,0
2,adn40,arnoldobarbavillavicencio2301,28/04/2024,"Y todavía quiere según él que el salario mínimo sean 10 mil pesos al mes y las rentas están entre 5 y 15 mil pesos y de que piensa que va a comer la gente, como dice m#$&@$£s",9,"y todavía quiere según él que el salario mínimo sean 10 mil pesos al mes y las rentas están entre 5 y 15 mil pesos y de que piensa que va a comer la gente,como dice no mames",-1,0,0,0,13
2,adn40,malenimay,28/04/2024,"Gente, maynez tiene muy acertadas sus respuestas, no se porquien votar si claudia o maynez, porque no sabemos si el esta metiedose al tema de nosotros los jovenes, porque estamos ncesitando lo que el dice viviendas, becas, salarios y horarios dignos, seria un sueño",10,"gente,maynez tiene muy acertadas sus respuestas,no se porquien votar si claudia o maynez,porque no sabemos si el esta metiedose al tema de nosotros los jovenes,porque estamos ncesitando lo que el dice viviendas,becas,salarios y horarios dignos,seria un sueño",-1,1,0,0,-1
2,adn40,rafagamx1,28/04/2024,Un tren maya que se descarriló varias veces una refinería que no genera nada un aeropuerto que lo usan poco que buenas obras hizo este sexenio.,13,un tren maya que se descarriló varias veces una refinería que no genera nada un aeropuerto que lo usan poco que buenas obras hizo este sexenio.,-1,0,0,0,-1
2,adn40,maribelnunez5648,28/04/2024,"en Jalisco, como están matando a la juventud y todo puras mentiras que Jalisco, si yo soy Michoacán De Michoacán pegado con Jalisco, es un desmadre",21,"en jalisco,como están matando a la juventud y todo puras mentiras que jalisco,si yo soy michoacán de michoacán pegado con jalisco,es un desmadre",0,-1,0,-1,-1
2,adn40,rubenmorales4112,28/04/2024,esa cochi ya saquenla da verguenza,15,esa xochitl ya saquenla da verguenza,0,0,0,-1,0
2,adn40,abrahamsilva7879,28/04/2024,xochitl trae chicharo en la oreja derecha jajajajajajaja ya ni su partido cree en lo que dice,1,xochitl trae chicharo en la oreja derecha jajajajajajaja ya ni su partido creé en lo que dice,0,0,0,-1,-1
2,adn40,incenciaonorioavendano6046,28/04/2024,Es señora Xochitl es muy irrespetuosa!!!! Que poca educación tiene... Porqué no la ponen en su lugar!!!,41,es señora xochitl es muy irrespetuosa!!!!que poca educación tiene...porqué no la ponen en su lugar!!!,0,0,0,-1,-1
2,adn40,user-lv5hx3ib1h,28/04/2024,Muy cierto candidato tengo 15= nietos y no tienen apoyo de gobierno en el sexenio pasado si tenían el apoyo de prospera  pero como son niños que no pueden votar pues no  tienen derecho  a recibir un apoyo y de hecho un nietecito falleció por falta de medicina  en el hospital regino gomes en la CD de México  con este gobierno se  la vida es muy cara  muy pesada,4,muy cierto candidato tengo 15=nietos y no tienen apoyo de gobierno en el sexenio pasado si tenían el apoyo de prospera pero como son niños que no pueden votar pues no tienen derecho a recibir un apoyo y de hecho un nietecito falleció por falta de medicina en el hospital regino gomes en la ciudad de méxico con este gobierno se la vida es muy cara muy pesada,-1,-1,0,0,1
2,adn40,andresitotx,28/04/2024,Ese debate lo tenía que moderar Adela Micha!!,7,ese debate lo tenía que moderar adela micha!!,1,0,0,-1,6
2,adn40,ElizaSantamuertenegra,28/04/2024,Emiliano Zapata Veracruz y Xalapa Veracruz no tiene agua y un empresario morenista que lo conozco les quito el agua a emiliano Zapata Veracruz.. porque el compro mucho terreno para miles de casas de su propia ganancia y dejo sin agua una parte del municipio emiliano Zapata Veracruz,4,emiliano zapata veracruz y xalapa veracruz no tiene agua y un empresario morenista que lo conozco les quito el agua a emiliano zapata veracruz..porque el compro mucho terreno para miles de casas de su propia ganancia y dejo sin agua una parte del municipio emiliano zapata veracruz,-1,-1,0,-1,1
2,adn40,amaliav5225,28/04/2024,Xochitl si tu si te das  cuenta del aumento de la toritilla  y otros  pructos basicos por que lo lees ?,5,xochitl si tu si te das cuenta del aumento de la toritilla y otros pructos basicos por que lo lees?,0,0,0,-1,31
2,adn40,hgfrttuuu48753,28/04/2024,1:36:47,0,1:36:4t,0,0,1,0,5
2,adn40,rosarioguzman7968,28/04/2024,Callen a esa señora xochitl la pobreza tiene nombre PRI PAN PRD descaro total,38,callen a esa señora xochitl la pobreza tiene nombre pri representado por xochitl PAN PRD descaro total,0,0,0,-1,10
2,adn40,marwindanielfariasbenitez5876,28/04/2024,¿Alguien podría preguntarle a xochitl en que lugar están esos precios de la canasta básica y la tortilla? Que lo difunda para ir a comprar por toneladas por qué donde vivo están al doble,0,¿alguien podría preguntarle a xochitl en que lugar están esos precios de la canasta básica y la tortilla?que lo difunda para ir a comprar por toneladas por qué donde vivo están al doble,0,0,0,-1,-1
2,adn40,socorroaquino9139,28/04/2024,"Maynez dice ""logramos"" cuando ni siquiera su partido realizó esas propuestas",18,"maynez dice""logramos""cuando ni siquiera su partido realizó esas propuestas",0,-1,0,0,-1
2,adn40,maribelnunez5648,28/04/2024,No te lo creo eso porque ellos han visto como los han apoyado este presidente este nuevo seis años el primer piso yo vivo acá en Estados Unidos o sea a mí no me benefician ni me perjudica pero no te creo que eso lo haya dicho una indígena porque acá en Estados Unidos hay mucho indígena de Oaxaca y no te creo y no te creoeso si son muy trabajadores,3,no te lo creo eso porque ellos han visto como los han apoyado este presidente este nuevo seis años el primer piso yo vivo acá en estados unidos o sea a mí no me benefician ni me perjudica pero no te creo que eso lo haya dicho una indígena porque acá en estados unidos hay mucho indígena de oaxaca y no te creo y no te creoeso si son muy trabajadores,-1,0,0,0,1
2,adn40,obduliaramirez8219,28/04/2024,No sabe otra puro atacar y si claudia se defiende de tanto ataque pues no habla de lo que va decir en el debate no se vale atacar así grosera,6,no sabe otra puro atacar y si claudia se defiende de tanto ataque pues no habla de lo que va decir en el debate no se vale atacar así grosera,-1,0,0,0,-1
2,adn40,mago7972,28/04/2024,El metro pseñora cuando,3,el metro para cuando,0,0,-1,0,8
2,adn40,marcoorihuela9672,28/04/2024,Échale al cabo es platica!,2,échale al cabo es platica!,0,-1,-1,0,-1
2,adn40,ElizaSantamuertenegra,28/04/2024,"Las personas necesitan escoger terreno y hacer sus sueños una casa grande bien hecha no de papel, jajaja esas casas de Infonavit todo se voy no es sano eso,coges y el otro escucha  YO NO TENGO CASA DE PAPEL TRABAJE Y LUCHE Y MI CASA LA MERESCO,ES GRANDE y como yo quise hacerla en mi terreno.. MEXICANOS MERECEN CASA A SU GUSTO",1,"las personas necesitan escoger terreno y hacer sus sueños una casa grande bien hecha no de papel,jajaja esas casas de infonavit todo se voy no es sano eso,coges y el otro escucha yo no tengo casa de papel trabaje y luche y mi casa la meresco,es grande y como yo quise hacerla en mi terreno..mexicanos merecen casa a su gusto",-1,-1,0,0,1
2,adn40,marthaflores1256,28/04/2024,La señora xochitl solo se la para insultando  es un asco como los partidos que reprenta ya quisieran  tener un poquito de valores como lo es el mejor presidente  que emos tenido,22,la señora xochitl solo se la para insultando es un asco como los partidos que reprenta ya quisieran tener un poquito de valores como lo es el mejor presidente que emos tenido,0,0,0,-1,4
2,adn40,user-gf1md4dh4k,28/04/2024,Cuando son campañas prometen y nunca cumplen  contal de la ambición al fin políticos todos brincan de un lado a otro,10,cuando son campañas prometen y nunca cumplen contal de la ambición al fin políticos todos brincan de un lado a otro,-1,-1,0,-1,-1
2,adn40,samll4892,28/04/2024,"De todo lo comentado lo unico cierto es que Chiapas esta muy mal en todos los ámbitos, educativo, seguridad, trabajo, etc. Y todo sea agudizado",6,"de todo lo comentado lo unico cierto es que chiapas esta muy mal en todos los ámbitos,educativo,seguridad,trabajo,etc.y todo sea agudizado",-1,-1,0,0,7
2,adn40,Roberto-zd3on,28/04/2024,"Que lenguaje tan nada científico y con mucha ¨jiribilla¨:  ¨LA DEUDA NO HA AUMENTADO REALMENTE COMO AUMENTÓ EN LOS PERIODOS ANTERIORES ¨. Que dijo? Ya no sabemos si dijo que aumentó o no aumentó. Es un discurso muy cobarde que no te habla claro y directo, sino que te revuelve. Es tan fácil decir: ¨LA DEUDA HA AUMENTADO TANTO POR CIENTO, QUE COMPARADO CON EL AUMENTO PROMEDIO DE LOS ÚLTIMOS 5 SEXENIOS PUES ES MUCHÍSIMO MUY BAJO¨. Digo, en caso de que sea cierto lo que trata de decir.",0,"que lenguaje tan nada científico y con mucha¨jiribilla¨:¨la deuda no ha aumentado realmente como aumentó en los periodos anteriores¨.que dijo?ya no sabemos si dijo que aumentó o no aumentó.es un discurso muy cobarde que no te habla claro y directo,sino que te revuelve.es tan fácil decir:¨la deuda ha aumentado tanto por ciento,que comparado con el aumento promedio de los últimos 5 sexenios pues es muchísimo muy bajo¨.digo,en caso de que sea cierto lo que trata de decir.",-1,-1,-1,0,-1
2,adn40,LauraMartinez-io8ok,28/04/2024,"Jajajajaja la xochitl mejor se hubiera llevado lentes, pqe se ve como que batallaba  para leer lo que tiene enfrente",0,"jajajajaja la xochitl mejor se hubiera llevado lentes,porque se ve como que batallaba para leer lo que tiene enfrente",0,0,0,-1,-1
2,adn40,MarthaSibata,28/04/2024,El Presidente dijo que la gasolina costaría $10.00,9,el presidente dijo que la gasolina costaría$10.00,0,0,-1,0,-1
2,adn40,luceritoaguirrelomeli8689,28/04/2024,De qué sirve ganar más dinero  si también sube lo triple de las cosas por favor,18,de qué sirve ganar más dinero si también sube lo triple de las cosas por favor,-1,0,-1,0,13
2,adn40,yazminlopez7890,28/04/2024,"Es verdad tengo 2 hijos de 12 y 10 años y sin tocar tema a fondo de política con ellos me comentaron que si ellos pudieran votar seria por Maynez, las otras señoras solo pelean y no son claras con lo que les preguntan y menos claras sus propuestas. Dijeron es mejor probar siempre algo nuevo.",0,"es verdad tengo 2 hijos de 12 y 10 años y sin tocar tema a fondo de política con ellos me comentaron que si ellos pudieran votar seria por maynez,las otras señoras solo pelean y no son claras con lo que les preguntan y menos claras sus propuestas.dijeron es mejor probar siempre algo nuevo.",0,1,0,0,-1
2,adn40,mireyagalvanyanez5583,28/04/2024,Me disculparan pero ni la señora Claudia ni el señor Maynes  nombran a la candidata Xochitl x su nombre y no la voltean a ver xq será,0,me disculparan pero ni la señora claudia ni el señor maynez nombran a la candidata xochitl por su nombre y no la voltean a ver porque será,-1,-1,0,-1,-1
2,adn40,rosarioguzman7968,28/04/2024,"señora xochitl en el pasado hicieron hospitales que no tenían médicos mucho menos medicamentos , inauguraron puentes como el de temixco Morelos que no terminó el EPN = PRI",3,"señora xochitl en el pasado hicieron hospitales que no tenían médicos mucho menos medicamentos,inauguraron puentes como el de temixco morelos que no terminó el enrique peña nieto=pri representado por xochitl",0,0,0,-1,25
2,adn40,lupitaorellana4098,28/04/2024,Gente ciega no cabe duda,4,gente ciega no cabe duda,-1,0,-1,0,-1
2,adn40,marylinne20,28/04/2024,Mi preocupación es medioambiental y no puede ser que la científica no sepa que el agua de mar es nuestra principal fuente de oxígeno con estas iniciativas de desalar el agua nos estaremos acabando el planeta mi reflexión o solución mas viable definitivamente es reutilizar el agua tratada y porsupuesto regular el uso en empresas grandes que son las que afectan directamente a comunidades cercanas en donde se establecen ojalá hagan conciencia y no permitan más daño a nuestro planeta,5,mi preocupación es medioambiental y no puede hacer que la científica no sepa que el agua de mar es nuestra principal fuente de oxígeno con estas iniciativas de desalar el agua nos estaremos acabando el planeta mi reflexión o solución más viable definitivamente es reutilizar el agua tratada y porsupuesto regular el uso en empresas grandes que son las que afectan directamente a comunidades cercanas en donde se establecen ojalá hagan conciencia y no permitan más daño a nuestro planeta,-1,0,-1,0,-1
2,adn40,gloriamoreno7501,28/04/2024,Saludos feliz noche,4,saludos feliz noche,1,0,1,0,0
2,adn40,miguelpastrano7759,28/04/2024,"Cual es la ""telemedicina""",2,"cual es la""telemedicina""",0,0,-1,0,37
2,adn40,ElizaSantamuertenegra,28/04/2024,Claudia Pemex GANAN MUY BIEN Y NO TRABAJAN por eso los desequilibrios y dereames en rios y playas lagunas etc y lo sabes...plantas contaminantes...PONGAN ATENCIÓN A VERACRUZ y a la Rosio la corrieron en restaurante de Veracruz la gente no la quiere,9,claudia pemex ganan muy bien y no trabajan por eso los desequilibrios y dereames en rios y playas lagunas etc y lo sabes...plantas contaminantes...pongan atención a veracruz y a la rosio la corrieron en restaurante de veracruz la gente no la quiere,-1,-1,0,0,1
2,adn40,moonagedaydreamgirl,28/04/2024,15:00 Denada,0,15:00 denada,0,0,1,0,5
2,adn40,enriquesantiago1566,28/04/2024,"Xochitl, Xochitl ,puras vergüenzas contigo",12,"xochitl,xochitl,puras vergüenzas contigo",0,0,0,1,0
2,adn40,catarinoherrera2851,28/04/2024,Esa xochitl es mentirosa  va a robar todo el dinero del pueblo   xochitl le va dar su pensión  a foox el lloron,13,esa xochitl es mentirosa va a robar todo el dinero del pueblo xochitl le va dar su pensión a foox el lloron,0,0,0,-1,0
2,adn40,homiemar5178,28/04/2024,Que habra pasado con las tandas que queria hacer peñanieto. Ahorita ando buscando entrar en una,2,que habrá pasado con las tandas que queria hacer peñanieto.ahorita ando buscando entrar en una,0,0,0,-1,0
2,adn40,marielaramirez1930,28/04/2024,Lo único que espero del debate son los memes. Jajajaja,0,lo único que espero del debate son los memes.jajajaja,-1,-1,0,-1,6
2,adn40,nancyislas1524,28/04/2024,Que tristeza es ver que una persona cómo Xochitl quiera ser presidenta cuando no tiene propuestas acertadas y solo se dedica a atacar a Claudia ya que ella es una persona super preparada y mejor aun tiene propuestas para los mexicanos y me da gusto que no conteste las agresiones  de la señora Xochitl. Claudia una persona profesional tiene mi voto,7,que tristeza es ver que una persona cómo xochitl quiera hacer presidenta cuando no tiene propuestas acertadas y solo se dedica a atacar a claudia ya que ella es una persona super preparada y mejor aún tiene propuestas para los mexicanos y me da gusto que no conteste las agresiones de la señora xochitl.claudia una persona profesional tiene mi voto,1,0,0,-1,1
2,adn40,carlotaaguilera3715,28/04/2024,Alejandro y Adriana fueron excelentes moderadores,23,alejandro y adriana fueron excelentes moderadores,0,0,1,0,-1
2,adn40,user-qd2lm5sl4m,28/04/2024,En definitiva Claudia la mejor obsion el prian tal vez hubiera ganado si no hubiera puesto como su candidata a Xochitl no tiene nada de preparación la pobre mujer eso sí la ambición se le nota hasta en los poros Dios nos proteja de ganar está señora,7,en definitiva claudia la mejor obsion el prian representado por xochitl tal vez hubiera ganado si no hubiera puesto como su candidata a xochitl no tiene nada de preparación la pobre mujer eso sí la ambición se le nota hasta en los poros dios nos proteja de ganar está señora,1,0,0,-1,30
2,adn40,mariadelcarmenflorescastil6045,28/04/2024,La contaminación del aire y del agua no es culpa de los gobiernos sino de nosotros los seres humanos,15,la contaminación del aire y del agua no es culpa de los gobiernos sino de nosotros los seres humanos,-1,0,-1,0,23
2,adn40,user-yv4vo3gy2s,28/04/2024,"Definitivamente es lamentable que ellos tres sean las opciones para presidente. De ko único que estoy segura es que no cometo el error dos veces. Jamás votaré por Morena nuevamente; Máynez está ahí para ayudar a Morena obviamente, así que xochitl será la única opción que me queda para evitar que se vaya el pais peor de lo que ya está en manos de estos hipócritas de Morena regalando dinero a lo pendejo con algunos programas sociales que  no tkenen pies y cabeza.   Se debe invertir en educación, y no como el desastre que han hecho en la SEP con una educación donde se educa para el socialismo, lo peor que le está pasando a nuestro país y les siguen apludiendo a estos mentirosos porque tienen sus becas chamacos que , aunque sea deficiente su nivel académico, les regalan el dinero para que siga esta pantomima de Morena.",2,"definitivamente es lamentable que ellos tres sean las opciones para presidente.de lo único que estoy segura es que no cometo el error dos veces.jamás votaré por morena nuevamente;maynez está ahí para ayudar a morena obviamente,así que xochitl será la única opción que me queda para evitar que se vaya el pais peor de lo que ya está en manos de estos hipócritas de morena regalando dinero a lo pendejo con algunos programas sociales que no tkenen pies y cabeza.se debe invertir en educación,y no como el desastre que han hecho en la sep con una educación donde se educa para el socialismo,lo peor que le está pasando a nuestro país y les siguen apludiendo a estos mentirosos porque tienen sus becas chamacos que,aunque sea deficiente su nivel académico,les regalan el dinero para que siga esta pantomima de morena.",-1,-1,0,-1,-1
2,adn40,veoalis9269,28/04/2024,Yo voto Claudia,29,yo voto claudia,1,0,0,0,2
2,adn40,user-ur6cu9di2y,28/04/2024,y ya luego empiezam los memes,2,y ya luego empiezam los memes,0,-1,-1,0,0
2,adn40,arnoldobarbavillavicencio2301,28/04/2024,"Maynez diciendo que Jalisco esto y Jalisco el otro se nota que no sabe cómo está Jalisco empezando porque acá si se cayeron estaciones del macro periférico nada más que tuvieron la suerte de que fue durante la construcción, y también le recordamos que cuando se iba a construir el macro periférico Alfaro dijo que iba a terminar las laterales del mismo las cuales siguen en mucho puntos incompletas y no sé diga las ciclovias mal planeadas y obsoletas que han quitado carriles y solo provocan más tráfico en toda la ciudad, pero ahí anda presumiendo las disque mega obras de tres pesos la unica obra buena de los ultimos años la línea 3 y ni fue del gobierno naranja esa la hizo Aristóteles asi que yo no sé que presume",0,"maynez diciendo que jalisco esto y jalisco el otro se nota que no sabe cómo está jalisco empezando porque acá si se cayeron estaciones del macro periférico nada más que tuvieron la suerte de que fue durante la construcción,y también le recordamos que cuando se iba a construir el macro periférico alfaro dijo que iba a terminar las laterales del mismo las cuales siguen en mucho puntos incompletas y no sé diga las ciclovias mal planeadas y obsoletas que han quitado carriles y solo provocan más tráfico en toda la ciudad,pero ahí anda presumiendo las disque mega obras de tres pesos la unica obra buena de los ultimos años la línea 3 y ni fue del gobierno naranja esa la hizo aristóteles así que yo no sé que presume",-1,-1,0,-1,-1
2,adn40,juanvasquez5230,28/04/2024,No conoces Oaxaca eres mentirosa,1,no conoces oaxaca eres mentirosa,0,-1,-1,-1,1
2,adn40,psicologosote1234,28/04/2024,"conozco a los dirigentes  de movimiento ciudadano, alguna vez les pedí apoyo, no dinero sino trabajo o que me apoyaran para tener una oportunidad y jamás voltearon a un servidor, es por ello que hay que analizar sus argumentos",0,"conozco a los dirigentes de movimiento ciudadano,alguna vez les pedí apoyo,no dinero sino trabajo o que me apoyaran para tener una oportunidad y jamás voltearon a un servidor,es por ello que hay que analizar sus argumentos",0,-1,-1,0,-1
2,adn40,j.r.optomverse5370,28/04/2024,A cabrón son los Estudios Churrubusco,0,a cabron son los estudios churrubusco,0,0,-1,0,0
2,adn40,RutasTransporteEscolar-vw2of,28/04/2024,Halguien tiene un audífono se ve claramente por que no tiene los oídos libres por que contesta así en pausas como si no escuchara,0,halguien tiene un audífono se ve claramente por que no tiene los oídos libres por que contesta así en pausas como si no escuchara,0,0,-1,0,-1
2,adn40,ElizaSantamuertenegra,28/04/2024,"Si te va a denunciar Claudia eres tu la que bo vale la pena,asi es,y no te van a proteger Claudia lo de tu marido y lo que tu desvias te lo comprobaran . EMILIANO ZAPATA VERACRUZ AHY LUGARES QUE BO TIENE LUZ",4,"si te va a denunciar claudia eres tu la que no vale la pena,así es,y no te van a proteger claudia lo de tu marido y lo que tu desvias te lo comprobaran.emiliano zapata veracruz ahí lugares que no tiene luz",-1,0,0,0,0
2,adn40,olgalidiamartinezsanchez4933,28/04/2024,Haber Claudio que te hace pensar que te vamos a creer que las cosas van a cambiar si amlo no hizo nada y tú eres el títere de él va seguir gobernando y tú solo pondrás tu cara,1,haber claudio que te hace pensar que te vamos a creer que las cosas van a cambiar si amlo no hizo nada y tú eres el títere de él va seguir gobernando y tú solo pondrás tu cara,-1,0,0,0,-1
2,adn40,user-ex8dj2tv2y,28/04/2024,"Señora Claudia, la única transformación que hicieron los de su partido, Morena, es que el narcotráfico patrulla cada rincon en donde gobierna  morena, la presidenta municipal de mi pueblo Chiapas, que es de Morena, les  dio un premio para 60 personas armadas vivan ahi, que bonita trasformación hicieron, que falta señora Claudia, que comamos carne asada con esos delincuentes, si tanto los proteges, lleveceslos a su casa con su familia, por qué nosotros tenemos tanto dolor, ya hemos perdido hijos, padres, gracias a la delincuencia organizada.",1,"señora claudia,la única transformación que hicieron los de su partido,morena,es que el narcotráfico patrulla cada rincon en donde gobierna morena,la presidenta municipal de mi pueblo chiapas,que es de morena,les dio un premio para 60 personas armadas vivan ahí,que bonita trasformación hicieron,que falta señora claudia,que comamos carne asada con esos delincuentes,si tanto los proteges,lleveceslos a su casa con su familia,por qué nosotros tenemos tanto dolor,ya hemos perdido hijos,padres,gracias a la delincuencia organizada.",-1,0,0,0,-1
2,adn40,LauraMartinez-io8ok,28/04/2024,Esa Xochitl  habla como muy ardida,1,esa xochitl habla como muy ardida,0,0,0,-1,0
2,adn40,Ramon-gh2un,28/04/2024,16:00 De nada,0,16:00 de nada,0,0,1,0,5
2,adn40,sergiomartin3589,28/04/2024,"Triste  pero cierto, Siempre abunda Los CORRIENTES Los Corruptos, Los Ignorantes, Los Tercos, Los Necios, Los Negativos etcétera ️ Muchos Apoyando a la Esclava de Pejelagarto ️",6,"triste pero cierto,siempre abunda los corrientes los corruptos,los ignorantes,los tercos,los necios,los negativos etcétera️muchos apoyando a la esclava de pejelagarto️",-1,-1,0,-1,-1
2,adn40,reynasteffanymarquez1911,28/04/2024,No pues el único cuerdo aquí es Maynez! Creo que a Xochitl no le cae bien Claudia hahhahaha,0,no pues el único cuerdo aquí es maynez!creo que a xochitl no le cae bien claudia hahhahaha,-1,1,0,-1,0
2,adn40,mariom308,28/04/2024,"""Soy xochitl Gálvez no FOX: Yo me mando sola"". Buena por esa!! XD",3,"""soy xochitl galvez no fox:yo me mando sola"".buena por esa!!xd",0,0,0,1,0
2,adn40,ElviaEscobedo-ir8vx,28/04/2024,Hablar de claudia !! Y las propuestas que !!???,1,hablar de claudia!!y las propuestas que!!???,-1,0,0,0,-1
2,adn40,sergiodejesusgarciaperalta2682,28/04/2024,"La señora gelatinas, busca ayudar con becas a escuelas privadas y dice de apoyar a los empresarios",0,"la señora gelatinas,busca ayudar con becas a escuelas privadas y dice de apoyar a los empresarios",0,0,0,-1,-1
2,adn40,sandypaturbinagutierrez8438,28/04/2024,"YO CREO QUE EN EL SUR DE LA REPUBLICA EL HUEVO CUESTA CINCUENTA PESOS LA CARTERA, EN CAMBIO EN SONORA CUESTA 120 PESOS LA CARTERA LA MÁS BARATA LA CONSIGUES EN 98 PESOS. EL KILO DE TORTILLA 32 PESOS EL MAS BARATO EN 28 PESOS, LA GASOLINA CUESTA 24 PESOS EL LITRO, Y ASI",0,"yo creo que en el sur de la republica el huevo cuesta cincuenta pesos la cartera,en cambio en sonora cuesta 120 pesos la cartera la más barata la consigues en 98 pesos.el kilo de tortilla 32 pesos el más barato en 28 pesos,la gasolina cuesta 24 pesos el litro,y así",0,-1,0,0,13
2,adn40,maribelnunez5648,28/04/2024,"Ja ja ja ja, pues está mejor que las pendejadas que está diciendo Xochitl pero tampoco fuera fuera nos divertimos un poco",3,"ja ja ja ja,pues está mejor que las pendejadas que está diciendo xochitl pero tampoco fuera fuera nos divertimos un poco",0,0,0,-1,-1
2,adn40,mathildesalgado5403,28/04/2024,"Qué falta de respeto de la señora. xochitl, por el tipo de debate se pide PROPUESTAS, NO AGRESIONES . HAY MUCHOS PROBLEMAS QUE EL PAÍS ESTÁ SUFRIENDO COMO PARA ESTAR VIENDO ALUSIONES SIN FUNDAMENTO,",0,"qué falta de respeto de la señora.xochitl,por el tipo de debate se pide propuestas,no agresiones.hay muchos problemas que el país está sufriendo como para estar viendo alusiones sin fundamento,",0,0,0,-1,-1
2,adn40,maribelnunez5648,28/04/2024,Eso no te lo creo que te lo haya dicho una indígena indígena discúlpamela pero no te creo esa pregunta,1,eso no te lo creo que te lo haya dicho una indígena indígena discúlpamela pero no te creo esa pregunta,0,-1,-1,-1,-1
2,adn40,carolinazamora2979,28/04/2024,El presidente dijo que la gasolina ya no subiría más de lo que la dejo peña y lo cumplió y en frontera está a diesisiete,1,el presidente dijo que la gasolina ya no subiría más de lo que la dejo peña y lo cumplió y en frontera está a diesisiete,-1,0,0,0,4
2,adn40,mathildesalgado5403,28/04/2024,Es triste que no les informen que estamos esperando los mexicanos un debate presidencial Respetuoso y con PROPUESTAS de cada partido.,0,es triste que no les informen que estamos esperando los mexicanos un debate presidencial respetuoso y con propuestas de cada partido.,0,-1,-1,0,1
2,adn40,aridaichavez4171,28/04/2024,Yo vine para ver las tontadas que dice Xochilt,0,yo vine para ver las tontadas que dice xochitl,0,0,0,-1,0
2,adn40,ElizaSantamuertenegra,28/04/2024,Los fertilizantes que regalaron en Veracruz por hambre los ejidatarios lo vendieron comprobado,5,los fertilizantes que regalaron en veracruz por hambre los ejidatarios lo vendieron comprobado,0,0,0,-1,1
2,adn40,rubenmorales4112,28/04/2024,Esta señora habla de robo,1,esta señora habla de robo,0,0,-1,0,11
2,adn40,CesarChapa75,28/04/2024,Empeza en el minuto 16:14,0,empeza en el minuto 16:14,0,0,1,0,5
2,adn40,antonioarriaga7466,28/04/2024,Gelatinas se ve que estudiaste tus mentiras pero aún asi millones que sabemos de dónde vienes no vamos a votar x ti .,0,gelatinas se ve que estudiaste tus mentiras pero aún así millones que sabemos de dónde vienes no vamos a votar por ti.,0,0,0,-1,-1
2,adn40,user-tn8hi4nd2g,28/04/2024,Hay si y lo malo que todos los Mexicanos creen a estos 3 jajaja,1,hay si y lo malo que todos los mexicanos creen a estos 3 jajaja,-1,-1,0,-1,1
2,adn40,marcoorihuela9672,28/04/2024,Máynez mejor desarrollo qué Xochitl con coherencia y credibilidad. 3 panzas Gálvez se subió a decir lo que la mayoría quiere escuchar aunque no tenga medio para conseguirlo,3,maynez mejor desarrollo qué xochitl con coherencia y credibilidad.3 panzas galvez se subió a decir lo que la mayoría quiere escuchar aunque no tenga medio para conseguirlo,0,1,0,-1,-1
2,adn40,sergiodejesusgarciaperalta2682,28/04/2024,"En Veracruz puerto, el PAN fo3mo una empresa mixta y como resultado, incrementan el costo del agua publica, la señor gelatinas solo le interesa meter a la iniciativa privada. estos solo buscan ganar.",0,"en veracruz puerto,el PAN fo3mo una empresa mixta y como resultado,incrementan el costo del agua publica,la señor gelatinas solo le interesa meter a la iniciativa privada.estos solo buscan ganar.",0,0,0,-1,1
2,adn40,rubencortes9610,28/04/2024,En efecto no te creo claudia,9,en efecto no te creo claudia,-1,0,0,0,0
2,adn40,yoshua.G,28/04/2024,En que momento hablan de seguridad publica?,0,en que momento hablan de seguridad publica?,0,0,-1,0,7
2,adn40,gabrielajuarez9526,28/04/2024,Sin duda alguna Claudia Sheinbaun se vio muy superior por eso ella va a ser nuestra próxima presidenta la única y digna representante la inmensa mayoría de los mexicanos,20,sin duda alguna claudia sheinbaum se vio muy superior por eso ella va a hacer nuestra próxima presidenta la única y digna representante la inmensa mayoría de los mexicanos,1,0,0,0,1
2,adn40,claudiauriamadiedo5178,28/04/2024,Claudia se lleva el Oscar a la mejor mentirosa de la política en la historia de México,1,claudia se lleva el oscar a la mejor mentirosa de la política en la historia de méxico,1,0,0,0,1
2,adn40,saidolibrahim1974,28/04/2024,Bueno Claudia Sheinbaum solo está en los debates para defender el gobierno de Lopez Obrador,1,bueno claudia sheinbaum solo está en los debates para defender el gobierno de lopez obrador,1,0,0,0,-1
