num_debate,canal,username,fecha,comentario,num_likes,comentario_editado,Claudia,Maynez,Ninguno,Xóchitl,topic
1,once,vladasanchezanazario3906,07/04/2024,"El 80% d elos alumnos no sabe hacer  operaxiones aricmeticas? Dice xochitl.... osea ya se fue muy lejos con eso, todos los niños que e conocido d primaria saben hacerlas",0,"el 80%d elos alumnos no sabe hacer operaxiones aricmeticas?dice xochitl....osea ya se fue muy lejos con eso,todos los niños que e conocido d primaria saben hacerlas",0,0,0,-1,19
1,once,mireyagomezmiranda350,07/04/2024,"Primero se quejan por que no hay medicamentos, compran y dicen que son de carteles.",0,"primero se quejan por que no hay medicamentos,compran y dicen que son de carteles.",0,0,-1,0,-1
1,once,Irendur.,07/04/2024,"Nada como cuando teníamos, al menos de qué reírnos como cuando el Bronco dijo que había que mocharles la mano a los delincuentes (aunque yo estaba de acuerdo xD), pero estos tres candidatos están para dormirse y el debate como siempre, solo para tirarse mier... entre unos y otros. En fin, yo ya no vivo en México, pero me duele por mi familia y mis amigos que tienen que aspirar a estas personas como las únicas opciones a la presidencia de la república.",2,"nada como cuando teníamos,al menos de qué reírnos como cuando el bronco dijo que había que mocharles la mano a los delincuentes(aunque yo estaba de acuerdo xd),pero estos tres candidatos están para dormirse y el debate como siempre,solo para tirarse mier...entre unos y otros.en fin,yo ya no vivo en méxico,pero me duele por mi familia y mis amigos que tienen que aspirar a estas personas como las únicas opciones a la presidencia de la república.",-1,-1,0,-1,-1
1,once,abigailsilvalopez396,07/04/2024,No puede ser… ni una propuesta seria por parte de xochitl. El ataque es el arma del ignorante.,2,no puede hacer…ni una propuesta seria por parte de xochitl.el ataque es el arma del ignorante.,0,0,0,-1,21
1,once,SundayConor-wd7xo,07/04/2024,De menos a Xochitl se la Chigaron,0,de menos a xochitl se la chigaron,0,0,0,-1,0
1,once,angelvazquezduran6306,07/04/2024,Me encanta como Claudia ignora a xochitl,0,me encanta como claudia ignora a xochitl,1,0,0,-1,0
1,once,user-vk1ho3qw4z,07/04/2024,Ya estoy que bomito por la mierda de estos personajes pero me tengo que tragar eso para afirmar la mierda de políticos que tenemos,0,ya estoy que bomito por la mierda de estos personajes pero me tengo que tragar eso para afirmar la mierda de políticos que tenemos,-1,-1,0,-1,-1
1,once,santoslorenzocantepena7999,07/04/2024,"En las preguntas ""Xóchilt"". Responde si o no.",2,"en las preguntas""xochitl"".responde si o no.",0,0,0,-1,6
1,once,vladasanchezanazario3906,07/04/2024,Qu eonda con maines? Su sonrisa loka,1,que eonda con Maynez?su sonrisa loca,0,-1,0,0,17
1,once,Sarai_kitty_,07/04/2024,"Cuando a xochitl se le salió un gallo para responder ""C""",0,"cuando a xochitl se le salió un gallo para responder""c""",0,0,0,-1,0
1,once,omarperez2031,07/04/2024,POR QUE NO SE VEN LOS TIEMPOS? ES LA BASE DEL DEBATE,1,por que no se ven los tiempos?es la base del debate,0,0,-1,0,6
1,once,user-mo1fs7cy7w,07/04/2024,"Los Mexicanos no queremos campeones en narrativas, en idolatrías, ni que gobiernen para si mismos y para un sector reducido según su conveniencia.   Que Dios eleve la consciencia de todos los habitantes de este   planeta.",1,"los mexicanos no queremos campeones en narrativas,en idolatrías,ni que gobiernen para si mismos y para un sector reducido según su conveniencia.que dios eleve la consciencia de todos los habitantes de este planeta.",0,0,-1,0,1
1,once,hebertocecsar2665,07/04/2024,"Los moderadores hablaron mas que los candidatos en hacer las preguntas, deberia ser mas fluido para que tengan mas oportunidad dexpresar sus propuestas",0,"los moderadores hablaron más que los candidatos en hacer las preguntas,deberia hacer más fluido para que tengan más oportunidad dexpresar sus propuestas",0,0,-1,0,-1
1,once,VictoriaXochipilliMaciel,07/04/2024,Jajaja Xochitl Galvez dice que va a combatir a los corruptos pero pertenecen a su gabinete. xD,0,jajaja xochitl galvez dice que va a combatir a los corruptos pero pertenecen a su gabinete.xd,0,0,0,-1,15
1,once,maryelhernandez3682,07/04/2024,"Ojalá el moderador pudiese interrumpir cuando se salen del tema! por favor hagan algo al respecto, en vez de debate parece reproche político",0,"ojalá el moderador pudiese interrumpir cuando se salen del tema!por favor hagan algo al respecto,en vez de debate parece reproche político",0,0,0,0,-1
1,once,gutierrezcarrilloangelanto4605,07/04/2024,xochitl nada mas se dedica a atacar a los demás candidatos pero no argumenta las respuestas que da.,0,xochitl nada más se dedica a atacar a los demás candidatos pero no argumenta las respuestas que da.,0,0,0,-1,-1
1,once,HeraclioAbad,07/04/2024,Medicamentos gratis y trato dicho en los hospitales gratuito y libros de los de antes estos libros actuales trae pura babosada,1,medicamentos gratis y trato dicho en los hospitales gratuito y libros de los de antes estos libros actuales trae pura babosada,-1,0,0,0,-1
1,once,Sarai_kitty_,07/04/2024,Deberían de dar trabajo en vez de dar más becas,0,deberían de dar trabajo en vez de dar más becas,0,0,-1,0,13
1,once,lizethvelazquez9796,07/04/2024,Entonces la única que fue preparada fue Claudia. Xochitl fue a pelear a lo estúpido sin propuestas y el otro de relleno. OK.,1,entonces la única que fue preparada fue claudia.xochitl fue a pelear a lo estúpido sin propuestas y el otro de relleno.de acuerdo.,1,0,0,-1,21
1,once,mgmoulds5465,07/04/2024,"Este debate no me representa, debemos exigir que las opciones a las candidaturas sean como mínimo el nivel de compromiso, experiencia y educación de Claudia,  no nos merecemos este tipo de debates.  Claudia no tendría que estar contestando ni argumentando defensas en contra de los constantes ataques de los otros candidatos, el debate que yo merezco debe representar al país que quiero. Un Mexico que promueva desde la responsabilidad que cargan estos candidatos,  eliminar la ESTRATEGIA DE LA DESCALIFICACION, para obtener credibilidad. Exijo un debate  con propuestas y estrategias concretas en donde entre ellos discutan como si y como no se pueden llevar a cabo y colocando entre ellos como eje principal la colaboración y no la confrontación.  Esto es: Los candidatos que tengan buenas propuestas y las tengan desarrolladas trabajadas y listas para ejecución, no se retiren al perder , si no se integren al trabajo de  candidato ganador y así generen una colaboración y participación por ese interés común que antes de ganar o perder nos venden!! NO A LA DESCALIFICACION EN TODOS LOS NIVELES; NO A LA COMPETENCIA!!! SI A LA COLABORACION.",2,"este debate no me representa,debemos exigir que las opciones a las candidaturas sean como mínimo el nivel de compromiso,experiencia y educación de claudia,no nos merecemos este tipo de debates.claudia no tendría que estar contestando ni argumentando defensas en contra de los constantes ataques de los otros candidatos,el debate que yo merezco debe representar al país que quiero.un mexico que promueva desde la responsabilidad que cargan estos candidatos,eliminar la estrategia de la descalificacion,para obtener credibilidad.exijo un debate con propuestas y estrategias concretas en donde entre ellos discutan como si y como no se pueden llevar a cabo y colocando entre ellos como eje principal la colaboración y no la confrontación.esto es:los candidatos que tengan buenas propuestas y las tengan desarrolladas trabajadas y listas para ejecución,no se retiren al perder,si no se integren al trabajo de candidato ganador y así generen una colaboración y participación por ese interés común que antes de ganar o perder nos venden!!no a la descalificacion en todos los niveles;no a la competencia!!!si a la colaboracion.",1,-1,0,-1,1
1,once,user-ur6ju2ti1d,07/04/2024,No sabe ni hablar la Xochitl,0,no sabe ni hablar la xochitl,0,0,0,-1,-1
1,once,miguelteran6899,07/04/2024,Voy a votar por Denise Maerker,0,oye a votar por denise maerker,0,0,0,0,2
1,once,irvingvega6632,07/04/2024,A Xochitl casi casi le falto decir beca a los Hondureños para que no coman frijoles,0,a xochitl casi casi le falto decir beca a los hondureños para que no coman frijoles,0,0,0,-1,1
1,once,gabrielaolmos6912,07/04/2024,"Que poco profesionalismo de Xochitl, no se centro en las preguntas centrales de los moderadores, se supone que esa es la finalidad del debate, creo que todos sabes por fuera que situaciones de corrupción y negligencia ha habido por parte de cada partido y candidato, esta de más que se echen tierra en un debate que se supone debe ser serio. Que vergüenza.",0,"que poco profesionalismo de xochitl,no se centro en las preguntas centrales de los moderadores,se supone que esa es la finalidad del debate,creo que todos sabes por fuera que situaciones de corrupción y negligencia ha habido por parte de cada partido y candidato,esta de más que se echen tierra en un debate que se supone debe hacer serio.que vergüenza.",0,0,0,-1,-1
1,once,paolovela9153,07/04/2024,La cara de xochitl Gálvez cuando vea la doctora sheinbaum,0,la cara de xochitl galvez cuando vea la doctora sheinbaum,1,0,0,-1,0
1,once,AGTR98,07/04/2024,"Pues me convencion quien menos crei, el sonrisitas, Xochitl nadamas atacando a Claudia y Claudia ps nomas negando la realidad.",1,"pues me convencion quien menos crei,el sonrisitas,xochitl nadamas atacando a claudia y claudia pues nomas negando la realidad.",-1,1,0,-1,9
1,once,JuaniGuerrero-dr5uj,07/04/2024,"Imaginense si samuel garcia estuviera ahi, seria un desvergue total jajajaja",2,"imaginense si samuel garcia estuviera ahí,seria un desvergue total jajajaja",0,0,1,0,-1
1,once,miav2692,07/04/2024,cuando mencionó a korea se me vino tambien que es uno de los paises con indices de de depresion y suicidio mas altos XD asi que su ejemplo al 100% no deberiamos seguirlo,0,cuando mencionó a korea se me vino tambien que es uno de los paises con indices de de depresion y suicidio más altos xd así que su ejemplo al 100%no deberiamos seguirlo,0,0,-1,0,-1
1,once,andresvidales5660,07/04/2024,"xochitl propone , preguntar a las personas que ya murión!",0,"xochitl propone,preguntar a las personas que ya murión!",0,0,0,-1,-1
1,once,user-vd2hg9iv7x,07/04/2024,"Muchas mentiras y calumnias de Xochitl, las más destacadas: 1. Que no tiene nada que ver con el PRIAN. 2. Que es indígena y que viene desde abajo trabajando duro. 3. Que es transparente y honesta, creo que está es la más grande de todas. Casa roja, sus empresas con privilegios, etc. 4. Que le importa México y su pueblo,  todos vimos como se burlo de los indígenas, que para que llevarles educación si así eran felices.  5. No ha presentado ninguna prueba legal de las acusaciones que hizo. Y me aventaría una lista más enorme, pero hasta aquí.",2,"muchas mentiras y calumnias de xochitl,las más destacadas:1.que no tiene nada que ver con el prian representado por xochitl.2.que es indígena y que viene desde abajo trabajando duro.3.que es transparente y honesta,creo que está es la más grande de todas.casa roja,sus empresas con privilegios,etc.4.que le importa méxico y su pueblo,todos vimos como se burlo de los indígenas,que para que llevarles educación si así eran felices.5.no ha presentado ninguna prueba legal de las acusaciones que hizo.y me aventaría una lista más enorme,pero hasta aquí.",0,0,0,-1,-1
1,once,patriciamoreno2636,07/04/2024,"La canasta básica ya ni existe, el campo está olvidado, los apoyos a los micros empresas y negocios ya no tienen ningún apoyo para su crecimiento, además las empresas en línea an sepultado a pequeños negocios.",2,"la canasta básica ya ni existe,el campo está olvidado,los apoyos a los micros empresas y negocios ya no tienen ningún apoyo para su crecimiento,además las empresas en línea han sepultado a pequeños negocios.",-1,0,0,0,-1
1,once,egeamanzanarez6077,07/04/2024,Una caja de cristal en Andorra,0,una caja de cristal en andorra,0,0,0,0,-1
1,once,franciscoburciaga2505,07/04/2024,INE vendido,2,ine vendido,0,0,-1,0,0
1,once,egeamanzanarez6077,07/04/2024,"Como utilizo el lenguaje de señas como los viejos partidos la pobreza, es la esencia de los políticos que no son de la 4T",0,"como utilizo el lenguaje de señas como los viejos partidos la pobreza,es la esencia de los políticos que no son de la 4ta transformación",1,0,0,-1,-1
1,once,joxin.xj22,07/04/2024,"solo del 2024 claudia es la que mejor pueda seguir llevando acabo lo continuo de amlo, xochitl dijo que iba a quitar la ayuda económica a gente mayor de edad y las becas, de verdad se me hace tremenda estupidez, se trata de saber tus propuestas no quien ya la regó más",2,"solo del 2024 claudia es la que mejor pueda seguir llevando acabo lo continuo de amlo,xochitl dijo que iba a quitar la ayuda económica a gente mayor de edad y las becas,de verdad se me hace tremenda estupidez,se trata de saber tus propuestas no quien ya la regó más",1,0,0,-1,-1
1,once,danielespinosaescobosa9911,07/04/2024,A mi me gusta escuchar a una mujer que representa a un partido más corrupto  y dictador de los últimos tiempos decir que su partido ya cambió!! Jajaja,0,a mi me gusta escuchar a una mujer que representa a un partido más corrupto y dictador de los últimos tiempos decir que su partido ya cambió!!jajaja,0,0,-1,0,-1
1,once,zandia0123,07/04/2024,Ya gano Claudia,1,ya gano claudia,1,0,0,0,-1
1,once,AF-ip6gs,07/04/2024,"Lo bueno del maynes como relleno, esque le va quitar votos al prianrds",1,"lo bueno del maynez como relleno,esque le va quitar votos al PRIANRD",0,1,0,-1,-1
1,once,adolfocamarillo1949,07/04/2024,fuera claudia,1,fuera claudia,-1,0,0,0,0
1,once,marcelajimenez189,07/04/2024,Yy,0,yy,0,0,0,0,-1
1,once,normapaz5137,07/04/2024,La tarjeta Mi Salud de xochitl SÍ es parecido ese sistema al de Dinamarca!,0,la tarjeta mi salud de xochitl sí es parecido ese sistema al de dinamarca!,0,0,0,1,0
1,once,Sarai_kitty_,07/04/2024,"Claudia, tu prueba que presentas es más falta que tu acento tabasqueño, subiere a mis redes sociales la prueba del donativo al colegio - xochitl",0,"claudia,tu prueba que presentas es más falta que tu acento tabasqueño,subiere a mis redes sociales la prueba del donativo al colegio-xochitl",-1,0,0,1,-1
1,once,charliesrodriguez3802,07/04/2024,Ese man por que no deja de sonreiiiiiiiiiiiiiiiiir,1,ese hombre por que no deja de sonreiiiiiiiiiiiiiiiiir,0,-1,0,0,-1
1,once,fyrengard,07/04/2024,2 mins y medio… en plural se dice “Los Candidatos”,0,2 mins y medio…en plural se dice“los candidatos”,0,0,0,0,-1
1,once,LilianaQuiroz-sj2mn,07/04/2024,️,0,️,0,0,0,0,-1
1,once,adolfocamarillo1949,07/04/2024,que verguenza la claudia dice ir casa por casa jajajajajajajajaja,0,que verguenza la claudia dice ir casa por casa jajajajajajajajaja,-1,0,0,0,8
1,once,Sarai_kitty_,07/04/2024,"Top, mejores momentos de Xochitl:  En mis redes sociales voy a publicar las pruebas de  que eres una persona fría y sin corazón X2  Claudia, tu prueba que presentas es más falsa que tu acento tabasqueño, subiere a mis redes sociales la prueba del donativo al colegio  Peog  Corugtas  Se le salió un gallo al decir la respuesta ""C""  100 pogciento  1:51 muestra la bandera de México al revés   Posupuegsto que si   da pruebas a color para fregar a claudia",0,"top,mejores momentos de xochitl:en mis redes sociales voy a publicar las pruebas de que eres una persona fría y sin corazón x2 claudia,tu prueba que presentas es más falsa que tu acento tabasqueño,subiere a mis redes sociales la prueba del donativo al colegio peog corugtas se le salió un gallo al decir la respuesta""c""100 pogciento 1:51 muestra la bandera de méxico al revés posupuegsto que si da pruebas a color para fregar a claudia",0,0,0,-1,-1
1,once,AF-ip6gs,07/04/2024,La botarga no está debatiendo está parodiando,0,la botarga no está debatiendo está parodiando,0,0,0,-1,0
1,once,yeseniaperez19,07/04/2024,el seguro popular si existio pero no servia por que no le pagaban al personal medico y las enfermeras nos contaban que tenian que estar peliando su pago casi pierdo un pequeño por esatas defisiensas fuertes eso de las tarjetas no funcionan que paso con el salario rosa uno les llegó muy pocos pero subieron muchos precios una cosa es lo que dicen en estos debates otra la que vivimos lo que vemos en nuestra sociedad,0,el seguro popular si existio pero no servia por que no le pagaban al personal medico y las enfermeras nos contaban que tenian que estar peliando su pago casi pierdo un pequeño por esatas defisiensas fuertes eso de las tarjetas no funcionan que paso con el salario rosa uno les llegó muy pocos pero subieron muchos precios una cosa es lo que dicen en estos debates otra la que vivimos lo que vemos en nuestra sociedad,0,0,0,-1,35
1,once,RosaLiliaPrez1,07/04/2024,"Un asco @Xochitl  Galvez se dedicó a atacar y mentir, no realizó propuestas.",1,"un asco xochitl galvez se dedicó a atacar y mentir,no realizó propuestas.",0,0,0,-1,21
1,once,user-ub5no2lv3p,07/04/2024,Pork le dan más tiempo a xochitl,0,pork le dan más tiempo a xochitl,0,0,0,-1,0
1,once,ADEXv13,07/04/2024,JAJAJA ESE WEY CONFIA EN EL PRIAN,0,jajaja ese wey confia en el prian representado por xochitl,0,0,0,-1,0
1,once,DaUser007,07/04/2024,"""Y yo creo que sería muy importante... preguntarle a las personas que murieron...""",1,"""y yo creo que sería muy importante...preguntarle a las personas que murieron...""",0,0,0,-1,-1
1,once,lacatrinagarciabustos,07/04/2024,Xochitl Vidente propone hablar con los muertos,0,xochitl vidente propone hablar con los muertos,0,0,0,-1,-1
1,once,mireyagomezmiranda350,07/04/2024,"Xochitl quiere pelea directa, y se atora con las palabras.",0,"xochitl quiere pelea directa,y se atora con las palabras.",0,0,0,-1,-1
1,once,claudespeed7937,07/04/2024,"21:07, como mams chochil neta, si ya sabemos todo eso y asi pero no puedes hacer otra cosa que estar en el morbo y en el chisme?",0,"21:07,como mames xochitl neta,si ya sabemos todo eso y así pero no puedes hacer otra cosa que estar en el morbo y en el chisme?",0,0,0,-1,0
1,once,D_Taisa,07/04/2024,Pues... O maynez o Claudia... No sé...,2,pues...o maynez o claudia...no sé...,1,1,0,0,-1
1,once,marlenfloresmartinez4262,07/04/2024,"Esto es un circo, porque no se dedican a contestar las preguntas solamente y dejan de atacarse, serian más productivos los debates",2,"esto es un circo,porque no se dedican a contestar las preguntas solamente y dejan de atacarse,serian más productivos los debates",-1,-1,0,-1,6
1,once,DiegoRivasMartinez,07/04/2024,poJg tu mexGico,0,pojg tu mexgico,0,0,0,-1,-1
1,once,angelicareyes776,07/04/2024,Xochitl tiene TDH,1,xochitl tiene tdh,0,0,0,-1,0
1,once,nellyguerrerobeltran9706,07/04/2024,Votaré  por Claudia,2,votaré por claudia,1,0,0,0,2
1,once,Memphis774,07/04/2024,Claudio: Xochitl: Maynez:,0,claudio:xochitl:maynez:,0,0,0,0,17
1,once,raquelsegura5552,07/04/2024,"Que vergüenza Denise y Sanmartín, quisieron hacer caer a Claudia pero no lo lograron, hasta con el tiempo lo intentaron en favor de la señora X pero Claudia salió triunfante, ya con estatura de  estadista y presidencial, Claudia lo tiene todo. A la señora X se le vio totalmente disminuida, insegura,  desencajada y incómoda, además de ventajosa por los temas que sacó sobre todo lo del Rébsamen a pesar de que los familiares de las víctimas pidieron que no se tocara el tema con fines electoreros. Claudia se vio muy decente al no tocar el tema de los hijos de la dra X, el hijo violento y golpeador de niñas como lo dijo él mismo y de la hija que se maneja con 2 actas de nacimiento y 2 claves CURP para evadir impuestos. Claudia ganadora y próxima Presidenta!!!!",0,"que vergüenza denise y sanmartín,quisieron hacer caer a claudia pero no lo lograron,hasta con el tiempo lo intentaron en favor de la señora xochitl pero claudia salió triunfante,ya con estatura de estadista y presidencial,claudia lo tiene todo.a la señora xochitl se le vio totalmente disminuida,insegura,desencajada y incómoda,además de ventajosa por los temas que sacó sobre todo lo del rébsamen a pesar de que los familiares de las víctimas pidieron que no se tocara el tema con fines electoreros.claudia se vio muy decente al no tocar el tema de los hijos de la doctora x,el hijo violento y golpeador de niñas como lo dijo él mismo y de la hija que se maneja con 2 actas de nacimiento y 2 claves curp para evadir impuestos.claudia ganadora y próxima presidenta!!!!",1,0,0,-1,-1
1,once,rustinpeacemaster,07/04/2024,"Nada de propuestas de Claudia, ataques y desvío de atención en premios  “Ya lo hice en la ciudad” ¿pues en cuál? Que todo va de mal en peor Díganme dónde está esa Ciudad de México de la que habla Claudia que me encantaría vivir en ella y no en la que nos están dejando",0,"nada de propuestas de claudia,ataques y desvío de atención en premios“ya lo hice en la ciudad”¿pues en cuál?que todo va de mal en peor díganme dónde está esa ciudad de méxico de la que habla claudia que me encantaría vivir en ella y no en la que nos están dejando",-1,0,0,0,-1
1,once,user-tm4hn4qz8k,07/04/2024,"No he decidido mi voto, pero días atrás pensaba que la candidata xochitl aparte de propuestas traía más firmeza, transparencia, carisma y en este debate he volteado a ver a Claudia, solo de ella puedo decir que no estoy de acuerdo en que no volteara a ver a los candidatos cuando le hablaban directamente a ella de alguna situación, a diferencia de la candidata xochitl a defensa o no pero prestaba atención, independientemente de la rivalidad eso los hace ver respetuosos y no altaneros.",1,"no he decidido mi voto,pero días atrás pensaba que la candidata xochitl aparte de propuestas traía más firmeza,transparencia,carisma y en este debate he volteado a ver a claudia,solo de ella puedo decir que no estoy de acuerdo en que no volteara a ver a los candidatos cuando le hablaban directamente a ella de alguna situación,a diferencia de la candidata xochitl a defensa o no pero prestaba atención,independientemente de la rivalidad eso los hace ver respetuosos y no altaneros.",1,0,0,-1,-1
1,once,ramiromenchaca4577,07/04/2024,"Apenas estoy viendo esta atrocidad de ""debate"" , ocupan el tiempo en exhibirse uno al otro y las respuestas no son concretas con fin a dar la solución al problema presentado. Todos sabemos que siempre es lo mismo, prometen y jamas cumplean, el gobierno es un escaparate de enriquecimiento material para todos los que conforman el gobierno. Mientras los Millones de Mexicanos no nos unamos y alcemos la voz , jamas avanzaremos porque son promesas falsas.",0,"apenas estoy viendo esta atrocidad de""debate"",ocupan el tiempo en exhibirse uno al otro y las respuestas no son concretas con fin a dar la solución al problema presentado.todos sabemos que siempre es lo mismo,prometen y jamas cumplean,el gobierno es un escaparate de enriquecimiento material para todos los que conforman el gobierno.mientras los millones de mexicanos no nos unamos y alcemos la voz,jamas avanzaremos porque son promesas falsas.",-1,-1,0,-1,1
1,once,mireyagomezmiranda350,07/04/2024,"Xochitl,  funcionarios honestos, y va. Aponer a cabeza de vaca como el de seguridad?  Las propuestas de Maynez y Xochitl son las de AMLO en el 2018",0,"xochitl,funcionarios honestos,y va.aponer a cabeza de vaca como el de seguridad?las propuestas de maynez y xochitl son las de amlo en el 2018",0,-1,0,-1,-1
1,once,elenaosornio8229,07/04/2024,"Hay tantos temas que trabajar en México, la educación es de nivel muy bajo, comparado con otros países, la delincuencia esta muy alta en todo el país,  los servicios de salud no son de calidad y la corrupción ni se diga, en los primeros lugares, como van a terminar con la corrupción si empieza en os politicos,  los niños siguen siendo el blanco de los delitos más horribles y los pueblos indígenas son invisibles para todos los partidos políticos...señores se necesita trabajar duro y ser empaticos con la población, dale a las estudiantes armas educativas para abrirse las puertas en el mundo, se puede!, pero el dinero público  hay que invertirlo en la ciudadanía y en el  beneficio de todos, no en las cuentas bancarias de los servidores publicos.",0,"hay tantos temas que trabajar en méxico,la educación es de nivel muy bajo,comparado con otros países,la delincuencia esta muy alta en todo el país,los servicios de salud no son de calidad y la corrupción ni se diga,en los primeros lugares,como van a terminar con la corrupción si empieza en os politicos,los niños siguen siendo el blanco de los delitos más horribles y los pueblos indígenas son invisibles para todos los partidos políticos...señores se necesita trabajar duro y hacer empaticos con la población,dale a las estudiantes armas educativas para abrirse las puertas en el mundo,se puede!,pero el dinero público hay que invertirlo en la ciudadanía y en el beneficio de todos,no en las cuentas bancarias de los servidores publicos.",0,0,0,0,1
1,once,mau5065,07/04/2024,"El que quiera poner a xochitl como presidente de México es una tontería, pero el que digan que ganó el debate, en serio, me parece tan falto de lógica y e inteligencia de quién lo afirma y mira que conozco personas muy inteligentes que AFIRMAN que xochitl ganó el debate y la única razón que encuentro a esta afirmación no es estupidez, más bien, total  incongruencia intelectual y un acto de traición a México. La única razón para afirmar algo tan obvio, es entregar al país al mejor postor por intereses económicos, políticos. NO ES POSIBLE que después de ver el debate, alguien diga que gano xochitl, es patético, es aberrante y es poco profesional. Esta bien no simpatizar por AMLO, pero regresar al país a un puñado de vividores sin moral ni respeto por esta hermosa tierra y su respetable pueblo, es sencillamente INDIGNANTE E INCOMPRENSIBLE. El negar algo tan obvio como la incapacidad de xochitl y las verdaderas intenciones de los políticos de siempre, no es de alguien HONORABLE",0,"el que quiera poner a xochitl como presidente de méxico es una tontería,pero el que digan que ganó el debate,en serio,me parece tan falto de lógica y e inteligencia de quién lo afirma y mira que conozco personas muy inteligentes que afirman que xochitl ganó el debate y la única razón que encuentro a esta afirmación no es estupidez,más bien,total incongruencia intelectual y un acto de traición a méxico.la única razón para afirmar algo tan obvio,es entregar al país al mejor postor por intereses económicos,políticos.no es posible que después de ver el debate,alguien diga que gano xochitl,es patético,es aberrante y es poco profesional.esta bien no simpatizar por amlo,pero regresar al país a un puñado de vividores sin moral ni respeto por esta hermosa tierra y su respetable pueblo,es sencillamente indignante e incomprensible.el negar algo tan obvio como la incapacidad de xochitl y las verdaderas intenciones de los políticos de siempre,no es de alguien honorable",0,0,0,-1,1
1,once,haydeefiscalbarrientos4060,07/04/2024,"Minuto 7,  muy bien,  porque nadie lo conocia",0,"minuto 7,muy bien,porque nadie lo conocia",0,0,0,0,5
1,once,mandalaproducciones5858,07/04/2024,TODOS SOMO MORENA ...... NI EN DEBATE DEVIERON GASTAR.......TODOS SOMO MORENA......COCHILT RTA DE CUELLO BLANCO,1,todos somo morena......ni en debate devieron gastar.......todos somo morena......xochitl rata de cuello blanco,1,0,0,-1,-1
1,once,retrosmart8806,07/04/2024,"El tiempo bajaba y no estaban en su turno, el error se reporto y al parecer no se hizo caso",1,"el tiempo bajaba y no estaban en su turno,el error se reporto y al parecer no se hizo caso",0,0,-1,0,-1
1,once,alejandrodiera4837,07/04/2024,No están haciendo nada,0,no están haciendo nada,0,0,-1,0,-1
1,once,prodriguez5086,07/04/2024,Y donde esta lo que ahorraste Claudia? Porque los servicios médicos y el transporte siguen siendo pésimos en la Ciudad,0,y donde esta lo que ahorraste claudia?porque los servicios médicos y el transporte siguen siendo pésimos en la ciudad,-1,0,0,0,25
1,once,user-ln9fb3xc9l,07/04/2024,Queremos un debate con propuesta   y de verdad tengan resultados es una tristeza ver qué en los hospitales no allá medicamento y cuando queremos una cita te hacen largas mientras tanto tienes que esperar y tocante a seguridad el país está por todos los días ay muertos  Ay muchas matanza este gobierno solo dice abrazo y no balazos que forma de gobernador es esa ya no ay seguridad en este país,1,queremos un debate con propuesta y de verdad tengan resultados es una tristeza ver qué en los hospitales no allá medicamento y cuando queremos una cita te hacen largas mientras tanto tienes que esperar y tocante a seguridad el país está por todos los días ay muertos ay muchas matanza este gobierno solo dice abrazo y no balazos que forma de gobernador es esa ya no ay seguridad en este país,-1,0,0,0,-1
1,once,JuanTamales-oq4wu,07/04/2024,xochitl presidenta🇮🇹,1,xochitl presidenta🇮🇹,0,0,0,1,3
1,once,840ochocuarenta,07/04/2024,JAJA y sin ensayar #es claudia,0,jaja y sin ensayar#es claudia,1,0,0,0,-1
1,once,hectortrejo3900,07/04/2024,Todos los candidatos son la misma,1,todos los candidatos son la misma,-1,-1,0,-1,-1
1,once,chupamirtoenamorado3281,07/04/2024, claudiasheinbaumPresidenta2024,1, claudia sheinbaum presidenta 2024,1,0,0,0,34
1,once,carolinerodriguez795,07/04/2024,Por que solo mujeres y niñ@s y no también hombres,0,por que solo mujeres y niños y no también hombres,0,0,-1,0,10
1,once,egeamanzanarez6077,07/04/2024,Inhumano es hablar de casos particulares en un debate,1,inhumano es hablar de casos particulares en un debate,0,0,-1,0,6
1,once,mireyagomezmiranda350,07/04/2024,"Así o más vendido el debate para el prinardmc, todas las preguntas y el tiempo para Xochitl, sólo para que suba su popularidad y luego se quejan del populismo. Hubieran dicho, el debate presidencial de Xochitl Gálvez.",0,"así o más vendido el debate para el prinardmc,todas las preguntas y el tiempo para xochitl,sólo para que suba su popularidad y luego se quejan del populismo.hubieran dicho,el debate presidencial de xochitl galvez.",0,-1,0,-1,6
1,once,mayislopez2481,07/04/2024,"Da pena ajena esta señora Xochitl, me desesperó su forma de hablar, no sabe de que habla y todo el.tiempo leyendo ay dios",0,"da pena ajena esta señora xochitl,me desesperó su forma de hablar,no sabe de que habla y todo el.tiempo leyendo ay dios",0,0,0,-1,10
1,once,lumieredemavie2992,07/04/2024,Bruuuuta colocando el ESCUDO NACIONAL al revés,1,bruuuuta colocando el escudo nacional al revés,0,0,0,-1,-1
1,once,JuanaFlores-pq3bd,07/04/2024,"La botarga,atado a claudia,",1,"la botarga,atado a claudia,",1,0,0,-1,0
1,once,emmanuel2mts.720,07/04/2024,Gracias por subir tan útil información saludos,0,gracias por subir tan útil información saludos,0,0,-1,0,0
1,once,chicotecalderon4482,07/04/2024,Todos vamos a botar por Claudia,2,todos vamos a botar por claudia,1,0,0,0,8
1,once,hugocamilo9405,07/04/2024,"Así es, fue una encuesta del INSAVI que no está acorde con los datos del INEGI",1,"así es,fue una encuesta del insavi que no está acorde con los datos del inegi",0,0,-1,0,-1
