"num_debate","canal","username","fecha","comentario","num_likes","comentario_editado","Claudia","Maynez","Ninguno","Xóchitl"
"1","unotv","fridamendez6687","07/04/2024","No se vayan con el partido, vean la persona, dejen de ser tan mediocres en sus decisiones","78","no se vayan con el partido,vean la persona,dejen de hacer tan mediocres en sus decisiones","","","",""
"1","unotv","robertoubert-mi1qj","07/04/2024","Ni con acordeon","17","ni con acordeon","","","",""
"1","unotv","alexc8507","07/04/2024","Mi universidad es pública, y ya varios años que se quito la beca Benito Juárez, espero regrese, no se la razón de que se quito pero espero regrese","2","mi universidad es pública,y ya varios años que se quito la beca benito juárez,espero regrese,no se la razón de que se quito pero espero regrese","","","",""
"1","unotv","manuelhern5176","07/04/2024","Arriba Claudia centrada en su trabajo","4","arriba claudia centrada en su trabajo","","","",""
"1","unotv","user-fm1wy2yt7m","07/04/2024","Yo trabajo en una farmacia y esta mal recetas electrónicas a solo que no traiga antibiótico por que no serán aceptadas por políticas de las empresas","10","yo trabajo en una farmacia y esta mal recetas electrónicas a solo que no traiga antibiótico por que no serán aceptadas por políticas de las empresas","","","",""
"1","unotv","ariannan5239","07/04/2024","Apoyo a claudia","49","apoyo a claudia","","","",""
"1","unotv","royerhernandez0313","07/04/2024","xochitl hizo un gran ridículo y está claro que no está preparada, Claudia nos hizo recordar que fue gobernante de la CDMX y todos sabemos cómo está la ciudad y Maynes, pues bueno, sonrió y estaba ahí moviendo las manos... Y uno de esos 3 será nuestro presidente","1","xochitl hizo un gran ridículo y está claro que no está preparada,claudia nos hizo recordar que fue gobernante de la cdmx y todos sabemos cómo está la ciudad y maynez,pues bueno,sonrió y estaba ahí moviendo las manos...y uno de esos 3 será nuestro presidente","","","",""
"1","unotv","user-cj1gj7dd7k","07/04/2024","Cuando Maines habla de pronosticar enfermedades con inteligencia artificial y tener medicamentos en resguardo esperando que la gente se enferme me da a pensar.","26","cuando Maynez habla de pronosticar enfermedades con inteligencia artificial y tener medicamentos en resguardo esperando que la gente se enferme me da a pensar.","","","",""
"1","unotv","panda_play4131","07/04/2024","que demonios!!!! esto de verdad es muy lamentable, se están riendo en nuestras caras por dios, los 3 son patetiquisimos estas son las opciones?!!! es peor que el anterior y no por la organización si no por los candidatos, de verdad es peor que la vez pasada y pensé que eso seria imposible. es un circo donde se atacan los unos a los otros cuando no saben que responder, dan una respuesta de 3 a 5 min y le dedican 10 a atacar al otro.... no podemos botar por un gato? va a ser igual, nada va a cambiar y solo será una cara bonita para dar, pero todo serán decisiones del partido político y no por el candidato, así como es ACTUALMENTE!!","11","que demonios!!!!esto de verdad es muy lamentable,se están riendo en nuestras caras por dios,los 3 son patetiquisimos estas son las opciones?!!!es peor que el anterior y no por la organización si no por los candidatos,de verdad es peor que la vez pasada y pensé que eso seria imposible.es un circo donde se atacan los unos a los otros cuando no saben que responder,dan una respuesta de 3 a 5 min y le dedican 10 a atacar al otro....no podemos botar por un gato?va a hacer igual,nada va a cambiar y solo será una cara bonita para dar,pero todo serán decisiones del partido político y no por el candidato,así como es actualmente!!","","","",""
"1","unotv","XPRESSGAMES.0313","07/04/2024","El día que en vez de pelear, tomen en serio estos debates, hablaran de planes y estrategia sin mencionar el pasado de forma agresora sino reflexiva, ese día habrá candidatos que valgan la pena escuchar.","2","el día que en vez de pelear,tomen en serio estos debates,hablaran de planes y estrategia sin mencionar el pasado de forma agresora sino reflexiva,ese día habrá candidatos que valgan la pena escuchar.","","","",""
"1","unotv","viviendosaludable75","07/04/2024","A por cierto xochitl la bandera estaba al revés así vas a defenderla de cabeza.","1","a por cierto xochitl la bandera estaba al revés así vas a defenderla de cabeza.","","","",""
"1","unotv","nachomeza5217","07/04/2024","hay xochitl por que no le dices a tus amigos y jefes de campaña que no puedes estar diciendo que no hay medicinas por culpa del gobierno por que no dices que el desabastecimiento de medicinas es por culpa de la cofepris y la oligarquía de Mexico todos sabemos","7","hay xochitl por que no le dices a tus amigos y jefes de campaña que no puedes estar diciendo que no hay medicinas por culpa del gobierno por que no dices que el desabastecimiento de medicinas es por culpa de la cofepris y la oligarquía de mexico todos sabemos","","","",""
"1","unotv","matted1809","07/04/2024","Ptm, ni a cual irle  una lastima que solo son los títeres de los pasados gobiernos corruptos y llenos de promesas sin cumplir...","14","puta madre,ni a cual irle una lastima que solo son los títeres de los pasados gobiernos corruptos y llenos de promesas sin cumplir...","","","",""
"1","unotv","gennilopez9279","07/04/2024","La xochil  le gritaba a Claudia así como regañandola  .y en momento dijo que le preguntaran a los muertos que ni vi o  también es chisme","2","la xochitl le gritaba a claudia así como regañandola.y en momento dijo que le preguntaran a los muertos que ni vi o también es chisme","","","",""
"1","unotv","diiegoaguilera7435","07/04/2024","Que curioso que a xochitl no le ponen el reloj","2","que curioso que a xochitl no le ponen el reloj","","","",""
"1","unotv","zurieljimenez704","07/04/2024","La gelatina no sabe ni que es la blockchain","6","la gelatinas no sabe ni que es la blockchain","","","",""
"1","unotv","MarcoMZMF","07/04/2024","2:01:20 claudia le para el dedo a la guardia nacional","31","2:01:20 claudia le para el dedo a la guardia nacional","","","",""
"1","unotv","nellycatarinalopezjoachin1098","07/04/2024","Esa Xóchil hasta pena me da con sus mentiras","3","esa xochitl hasta pena me da con sus mentiras","","","",""
"1","unotv","nydiakarolhermosillobolano5382","07/04/2024","Mentira los servicios en hospitales han mejorado muchísimo y no pagamos un solo centavo","1","mentira los servicios en hospitales han mejorado muchísimo y no pagamos un solo centavo","","","",""
"1","unotv","saraaguilar6256","07/04/2024","LA DRA. CLAUDIA,  LOS APLASTÓ. A COCHIL, NO SE LE QUITARÁ LO VULGAR, Y LO  PINOCHO.","76","la doctora.claudia,los aplastó.a xochitl,no se le quitará lo vulgar,y lo pinocha.","","","",""
"1","unotv","fridamendez6687","07/04/2024","Apoyen a maynez","18","apoyen a maynez","","","",""
"1","unotv","marialeticialopezserratos9479","07/04/2024","No bueno, evidente lo tendencioso de estos comentaristas.","2","no bueno,evidente lo tendencioso de estos comentaristas.","","","",""
"1","unotv","luisasierra6436","07/04/2024","Así es la corrupción sigue aquí en nuestra ciudad ya le están pidiendo a los trabajadores del gobierno que entreguen copias de 10 credenciales del INE ya sea de familiares amigos o conocidos","9","así es la corrupción sigue aquí en nuestra ciudad ya le están pidiendo a los trabajadores del gobierno que entreguen copias de 10 credenciales del ine ya sea de familiares amigos o conocidos","","","",""
"1","unotv","cxlvsb","07/04/2024","1:00:14 los libros de ahora son buenos y corea del sur es el país con más tasa de suicidio en estudiantes me parece muy tonto ponerlo como ejemplo educativo","9","1:00:14 los libros de ahora son buenos y corea del sur es el país con más tasa de suicidio en estudiantes me parece muy tonto ponerlo como ejemplo educativo","","","",""
"1","unotv","NorbertoBogard","07/04/2024","Dios, solo dicen sus dizque propuestas y si tiran shie, parecen doña pelos y doña mari peleandose en el mercado","1","dios,solo dicen sus dizque propuestas y si tiran sheinbaum,parecen doña pelos y doña mari peleandose en el mercado","","","",""
"1","unotv","auroramoyado796","07/04/2024","Xochitl no respondió que propone para la educación","3","xochitl no respondió que propone para la educación","","","",""
"1","unotv","GabrielaGarcia-gy1bq","07/04/2024","Ya es tiempo de que los servicios esenciales como el acceso a la salud mejore tengo un año esperando una resonancia magnetica y lo unico que dicen es que no hay servicio disponible que hay exceso de personas atrasadas y las maquinas no funcionan, si no pueden otorgar el servicio por que no invertir en mas maquinas? En mas especialistas,  o  en su defecto que dar pases medico para que se tenga la asistencia medica en alguna institucion que si tenga los instrumentos para otorgar un servicio de calidad.","11","ya es tiempo de que los servicios esenciales como el acceso a la salud mejore tengo un año esperando una resonancia magnetica y lo unico que dicen es que no hay servicio disponible que hay exceso de personas atrasadas y las maquinas no funcionan,si no pueden otorgar el servicio por que no invertir en más maquinas?en más especialistas,o en su defecto que dar pases medico para que se tenga la asistencia medica en alguna institucion que si tenga los instrumentos para otorgar un servicio de calidad.","","","",""
"1","unotv","leonscottkennedy9105","07/04/2024","47:40 el Técnico, mi primera chamba jajaja","5","4t:40 el técnico,mi primera chamba jajaja","","","",""
"1","unotv","nicuyomesukura608","07/04/2024","claudia habla de aumento al mínimo pero no habla del progreso económico, de que sirve el aumento si la canasta básica está más cara que nunca, porque de dónde sacan los empresarios para aumentar el sueldo? Aumentando los precios,","2","claudia habla de aumento al mínimo pero no habla del progreso económico,de que sirve el aumento si la canasta básica está más cara que nunca,porque de dónde sacan los empresarios para aumentar el sueldo?aumentando los precios,","","","",""
"1","unotv","clementemani2051","07/04/2024","la denisse se nota como esta de lado de xochitl...  solo deberia estar el guapo de Manuel lopez","1","la denisse se nota como esta de lado de xochitl...solo deberia estar el guapo de manuel lopez","","","",""
"1","unotv","ramdgz716","07/04/2024","MAS IMPORTANTE LA SEGURIDAD EN MEXICO ,ANTE  EL CRIMEN ORGANIZADO","66","más importante la seguridad en mexico,ante el crimen organizado","","","",""
"1","unotv","yerolay","07/04/2024","Ni a quien irle, una nomas dice mamadas y la otra que no va a hacer esas mamadas, si no otras mamadas","17","ni a quien irle,una nomas dice mamadas y la otra que no va a hacer esas mamadas,si no otras mamadas","","","",""
"1","unotv","tonyenelexterior.590","07/04/2024","Se vale soñar Xochitl Gálvez.","3","se vale soñar xochitl galvez.","","","",""
"1","unotv","user-ro3tg7xh3h","07/04/2024","VIVA CLAUDIA 🇲🇽","3","viva claudia🇲🇽","","","",""
"1","unotv","samb3303","07/04/2024","Neta que la gente les cree a estos políticos corruptos mentirosos????  Yo a ninguno, todos son iguales de payasos. Qué triste realidad","22","neta que la gente les creé a estos políticos corruptos mentirosos????yo a ninguno,todos son iguales de payasos.qué triste realidad","","","",""
"1","unotv","alexsanchez8372","07/04/2024","Mejor boto por mi creo que yo tengo mejores propuestas, ya basta de brincarse de partidos políticos, cárcel pero cárcel de verdad, no mandarlos a su casita a descansar...","9","mejor votos por mi creo que yo tengo mejores propuestas,ya basta de brincarse de partidos políticos,cárcel pero cárcel de verdad,no mandarlos a su casita a descansar...","","","",""
"1","unotv","ContadoresMonterrey","07/04/2024","La Claudia puro rollo bla bla bla ya trae todo aprendidito y es una soberbia, ni voltea a ver a los otros candidatos y no responde lo que le preguntan.","4","la claudia puro rollo bla bla bla ya trae todo aprendidito y es una soberbia,ni voltea a ver a los otros candidatos y no responde lo que le preguntan.","","","",""
"1","unotv","sigladepasillas1651","07/04/2024","Me sorprendió xochitl las preguntas que le hizo a claudia no las contesto eso fue interesante la cosa es que ya conocemos al prian y no queremos retroceder y pues le apostamos más a lo que ya conocemos aunque no sea seguro me gusto mucho las respuestas del Jorge yo votaría por el primero segundo por claudia y definitivo por xochitl NO","1","me sorprendió xochitl las preguntas que le hizo a claudia no las contesto eso fue interesante la cosa es que ya conocemos al prian representado por xochitl y no queremos retroceder y pues le apostamos más a lo que ya conocemos aunque no sea seguro me gusto mucho las respuestas del jorge yo votaría por el primero segundo por claudia y definitivo por xochitl no","","","",""
"1","unotv","erendalitrujillo9810","07/04/2024","Xoch no eres abogada, pero prepárate si vas a decir algo tan delicado como un tipo penal de homicidio y feminicidio, no es lo mismo, y el Estado más alto es el Estado de México, desde el gobierno anterior","16","xochitl no eres abogada,pero prepárate si vas a decir algo tan delicado como un tipo penal de homicidio y feminicidio,no es lo mismo,y el estado más alto es el estado de méxico,desde el gobierno anterior","","","",""
"1","unotv","juanrivas5250","07/04/2024","No soy experto ni mucho menos en escenarios pero ahora si como dice el dicho del chavo del 8, al INE le salió bien sin querer queriendo el debate ya que mostró el rostro de los opuestos cuando se expresaba un candidato y eso siempre lo oculta la TV en cambio cualquier mortal desearía estar en vivo ahí en el escenario para ver las expresiones contrarias. Así es que mis más amplias felicitaciones a quien realizaron este debate","5","no soy experto ni mucho menos en escenarios pero ahora si como dice el dicho del chavo del 8,al ine le salió bien sin querer queriendo el debate ya que mostró el rostro de los opuestos cuando se expresaba un candidato y eso siempre lo oculta la tv en cambio cualquier mortal desearía estar en vivo ahí en el escenario para ver las expresiones contrarias.así es que mis más amplias felicitaciones a quien realizaron este debate","","","",""
"1","unotv","leticiaguzman4213","07/04/2024","A mi seme hace!! Que el INE ,le paso el CUESTIONARIO A la sochilt  Que agan otro debate sorpresa y que el INE no le pase nada","1","a mi seme hace!!que el ine,le paso el cuestionario a la xochitl que hagan otro debate sorpresa y que el ine no le pase nada","","","",""
"1","unotv","jmlv4351","07/04/2024","Xochitl no manches, te agarras promete y promete como mi ex novia que ahorita tiene 3 hijos de diferente padre, no la hagas enfocarte en algo real y aterrizaste. Y tu claudia por decir algo, como tenemos educación de calidad, hasta visto los nuevos libros que tu jefe amlo saco?, tu como Dra. que estudio física, has visto esos libros?,pinches libros sin pies ni cabeza, son un pinché insulto a la educación  Y tu maynez ni te conocemos, pero bueno. La neta los 3 están de la ver.....","1","xochitl no manches,te agarras promete y promete como mi ex novia que ahorita tiene 3 hijos de diferente padre,no la hagas enfocarte en algo real y aterrizaste.y tu claudia por decir algo,como tenemos educación de calidad,hasta visto los nuevos libros que tu jefe amlo saco?,tu como doctora.que estudio física,haz visto esos libros?,pinche libros sin pies ni cabeza,son un pinche insulto a la educación y tu maynez ni te conocemos,pero bueno.la neta los 3 están de la ver.....","","","",""
"1","unotv","luisasierra6436","07/04/2024","Quitaron lo que es importante para construir el tren Maya la refinadora, el aeropuerto que para nada sirven","6","quitaron lo que es importante para construir el tren maya la refinadora,el aeropuerto que para nada sirven","","","",""
"1","unotv","mcsomerap643","07/04/2024","Debería ser como título el debate de Xochitl Gálvez, se ve claro que le dieron más tiempo","14","debería hacer como título el debate de xochitl galvez,se ve claro que le dieron más tiempo","","","",""
"1","unotv","margaritaeugeniagonzalez8507","07/04/2024","Ni a quien irle, no hay opciones todos vienen con un claro interés y no es sacar a México adelante ni les preocupa mucho, el aumento de impuestos es un fantasma que existe y nadie ve","2","ni a quien irle,no hay opciones todos vienen con un claro interés y no es sacar a méxico adelante ni les preocupa mucho,el aumento de impuestos es un fantasma que existe y nadie ve","","","",""
"1","unotv","TheDevilik","07/04/2024","Jajajajajaja enfermedades relacionadas al Tabasco xD","2","jajajajajaja enfermedades relacionadas al tabasco xd","","","",""
"1","unotv","luisalfonso5897","07/04/2024","Si hubiera estado noroña ahí en ese debate, pobre botarga se la va mamar","19","si hubiera estado noroña ahí en ese debate,pobre botarga se la va mamar","","","",""
